connection_id,from_influencer,to_influencer,connection_type,strength,interaction_count,first_seen,last_interaction
870,64,450,tagged,0.105,74,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
872,330,411,inspired_by,0.248,91,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
873,437,384,follows,0.58,97,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
874,452,404,collaborates,0.661,170,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
875,124,324,mentioned,0.383,37,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
876,430,209,reshared,0.748,121,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
877,369,70,tagged,0.877,71,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
878,80,72,duet,0.953,149,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
879,67,51,inspired_by,0.675,49,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
880,463,451,follows,0.11,85,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
881,78,387,collaborates,0.322,191,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
882,423,364,mentioned,0.606,9,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
883,452,23,reshared,0.167,1,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
884,168,356,tagged,0.977,52,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
885,287,10,duet,0.931,166,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
886,483,56,inspired_by,0.285,5,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
887,435,85,follows,0.753,172,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
888,364,312,collaborates,0.352,82,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
889,219,276,mentioned,0.226,147,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
890,82,139,reshared,0.684,134,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
891,92,461,tagged,0.421,100,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
892,428,453,duet,0.105,143,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
893,60,276,inspired_by,0.166,185,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
894,15,107,follows,0.506,9,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
895,471,478,collaborates,0.836,120,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
896,185,414,mentioned,0.506,73,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
898,4,306,tagged,0.934,154,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
899,471,138,duet,0.4,170,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
900,18,104,inspired_by,0.768,2,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
901,360,393,follows,0.809,154,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
902,418,359,collaborates,0.508,81,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
903,263,471,mentioned,0.401,108,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
904,62,49,reshared,0.13,158,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
905,76,47,tagged,0.108,175,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
906,268,458,duet,0.539,16,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
907,414,201,inspired_by,0.802,13,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
910,282,444,mentioned,0.791,28,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
911,85,37,reshared,0.144,27,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
912,355,472,tagged,0.606,23,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
913,185,169,duet,0.758,116,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
914,71,114,inspired_by,0.178,115,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
915,102,279,follows,0.852,56,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
917,277,346,mentioned,0.791,139,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
918,2,394,reshared,0.939,65,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
919,84,29,tagged,0.108,54,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
920,438,25,duet,0.271,44,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
921,369,251,inspired_by,0.681,114,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
922,209,67,follows,0.339,195,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
923,86,101,collaborates,0.554,100,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
925,382,401,reshared,0.846,145,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
928,139,136,inspired_by,0.812,191,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
929,39,236,follows,0.865,70,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
930,313,177,collaborates,0.356,147,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
931,447,134,mentioned,0.276,82,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
932,326,186,reshared,0.156,189,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
933,430,411,tagged,0.994,130,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
934,269,308,duet,0.785,31,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
935,124,242,inspired_by,0.645,141,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
936,203,28,follows,0.942,51,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
937,337,174,collaborates,0.862,9,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
938,109,359,mentioned,0.526,137,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
939,44,12,reshared,0.221,85,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
941,284,413,duet,0.718,165,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
942,444,272,inspired_by,0.197,66,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
943,478,224,follows,0.149,10,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
944,205,108,collaborates,0.99,119,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
945,308,21,mentioned,0.507,176,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
946,53,264,reshared,0.671,192,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
947,423,63,tagged,0.168,84,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
948,63,125,duet,0.483,165,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
949,164,144,inspired_by,0.579,63,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
952,467,228,mentioned,0.354,143,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
953,32,289,reshared,0.377,196,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
954,18,63,tagged,0.313,88,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
955,476,375,duet,0.322,7,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
957,368,289,follows,0.428,6,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
958,130,280,collaborates,0.328,87,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
959,463,268,mentioned,0.571,12,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
960,491,450,reshared,0.709,185,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
961,351,188,tagged,0.461,33,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
962,187,326,duet,0.339,60,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
963,27,383,inspired_by,0.411,83,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
964,284,363,follows,0.968,111,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
965,240,225,collaborates,0.699,43,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
966,16,263,mentioned,0.235,2,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
967,65,408,reshared,0.134,7,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
968,21,449,tagged,0.427,136,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
969,71,318,duet,0.273,37,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
971,180,350,follows,0.498,168,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
972,152,108,collaborates,0.994,86,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
973,2,93,mentioned,0.343,7,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
974,222,406,reshared,0.939,169,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
975,105,216,tagged,0.276,85,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
976,283,309,duet,0.985,40,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
977,210,265,inspired_by,0.641,154,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
978,80,281,follows,0.425,170,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
979,83,53,collaborates,0.147,68,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
980,370,71,mentioned,0.493,27,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
981,10,152,reshared,0.158,99,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
982,363,145,tagged,0.576,72,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
983,43,191,duet,0.647,154,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
984,25,290,inspired_by,0.102,158,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
985,123,22,follows,0.652,94,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
986,388,174,collaborates,0.355,34,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
987,146,159,mentioned,0.435,41,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
988,476,181,reshared,0.983,47,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
989,367,128,tagged,0.925,63,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
990,454,252,duet,0.601,103,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
991,455,103,inspired_by,0.591,43,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
992,80,179,follows,0.682,84,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
995,310,215,reshared,0.729,141,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
996,326,251,tagged,0.63,166,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
997,319,258,duet,0.178,194,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
998,51,275,inspired_by,0.375,35,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
999,124,79,follows,0.713,190,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1000,353,457,collaborates,0.629,89,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1001,486,90,mentioned,0.773,93,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1002,44,140,reshared,0.591,75,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1003,343,303,tagged,0.12,117,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1004,11,72,duet,0.412,115,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1005,360,311,inspired_by,0.267,53,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1006,454,468,follows,0.634,81,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1007,406,242,collaborates,0.545,43,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1008,320,438,mentioned,0.784,123,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1009,304,220,reshared,0.255,150,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1010,391,67,tagged,0.289,69,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1011,69,54,duet,0.605,25,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1012,347,321,inspired_by,0.776,197,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1013,389,426,follows,0.293,128,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1014,434,89,collaborates,0.864,162,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1015,331,119,mentioned,0.711,148,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1016,87,151,reshared,0.995,63,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1018,138,273,duet,0.928,174,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1019,365,367,inspired_by,0.45,125,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1021,177,349,collaborates,0.869,107,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1023,339,418,reshared,0.543,194,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1024,217,101,tagged,0.694,41,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1025,149,443,duet,0.947,197,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1026,103,330,inspired_by,0.872,107,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1028,258,117,collaborates,0.487,7,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1029,468,262,mentioned,0.347,50,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1030,450,209,reshared,0.646,150,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1031,23,409,tagged,0.81,144,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1032,374,286,duet,0.166,9,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1033,319,163,inspired_by,0.652,162,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1034,8,121,follows,0.235,194,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1035,154,60,collaborates,0.122,119,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1036,417,423,mentioned,0.392,128,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1037,189,377,reshared,0.298,71,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1038,309,132,tagged,0.957,70,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1039,360,359,duet,0.735,193,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1040,124,458,inspired_by,0.621,53,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1041,459,433,follows,0.372,108,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1042,238,285,collaborates,0.105,53,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1043,322,147,mentioned,0.86,152,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1044,140,458,reshared,0.452,86,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1045,294,5,tagged,0.17,78,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1046,417,13,duet,0.454,76,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1047,30,157,inspired_by,0.803,54,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1048,88,358,follows,0.312,49,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1049,2,161,collaborates,0.222,66,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1050,216,162,mentioned,0.913,8,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1051,59,449,tagged,0.279,69,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1052,382,162,duet,0.765,156,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1053,175,50,inspired_by,0.961,194,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1054,316,488,follows,0.28,17,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1056,251,323,mentioned,0.662,196,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1057,47,356,reshared,0.334,59,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1058,229,326,tagged,0.166,40,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1059,149,23,duet,0.432,34,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1060,349,393,inspired_by,0.192,28,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1061,181,67,follows,0.731,175,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1063,488,368,mentioned,0.613,83,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1064,341,339,reshared,0.14,43,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1065,314,226,tagged,0.674,49,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1067,72,161,inspired_by,0.227,70,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1068,389,149,follows,0.299,35,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1069,392,5,collaborates,0.207,149,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1070,422,17,mentioned,0.929,18,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1071,232,408,reshared,0.737,32,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1072,173,58,tagged,0.47,188,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1075,227,414,follows,0.307,7,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1077,372,339,mentioned,0.245,111,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1078,356,475,reshared,0.373,23,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1079,142,171,tagged,0.462,69,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1080,457,193,duet,0.639,130,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1081,164,272,inspired_by,0.147,80,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1082,189,8,follows,0.717,52,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1083,418,172,collaborates,0.801,73,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1084,327,17,mentioned,0.891,46,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1085,256,427,reshared,0.742,15,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1086,41,351,tagged,0.146,158,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1088,233,194,inspired_by,0.248,159,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1089,195,139,follows,0.489,177,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1090,318,393,collaborates,0.143,121,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1091,19,462,mentioned,0.924,78,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1092,491,90,reshared,0.406,161,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1093,106,57,tagged,0.475,3,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1094,53,320,duet,0.501,137,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1095,181,47,inspired_by,0.947,171,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1096,202,418,follows,0.147,50,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1097,310,104,collaborates,0.326,62,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1098,409,456,mentioned,0.853,112,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1100,441,193,tagged,0.643,114,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1101,457,226,duet,0.597,116,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1103,185,184,follows,0.772,12,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1104,319,50,collaborates,0.869,133,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1105,75,82,mentioned,0.73,166,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1106,54,87,reshared,0.43,6,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1107,365,433,tagged,0.186,1,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1108,21,24,duet,0.331,60,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1109,273,242,inspired_by,0.496,91,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1110,226,262,follows,0.109,2,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1111,287,490,collaborates,0.432,96,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1112,14,340,mentioned,0.303,192,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1113,390,81,reshared,0.924,2,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1114,279,477,tagged,0.635,134,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1115,168,318,duet,0.626,18,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1116,324,363,inspired_by,0.154,186,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1117,425,92,follows,0.561,22,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1118,311,425,collaborates,0.707,147,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1119,81,34,mentioned,0.382,28,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1120,426,292,reshared,0.987,107,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1121,22,6,tagged,0.108,122,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1122,9,418,duet,0.972,179,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1123,69,12,inspired_by,0.588,24,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1124,133,35,follows,0.943,90,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1125,91,433,collaborates,0.63,132,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1126,273,442,mentioned,0.726,191,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1127,115,113,reshared,0.228,87,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1128,277,286,tagged,0.288,77,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1129,324,292,duet,0.727,135,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1130,290,15,inspired_by,0.843,2,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1131,104,28,follows,0.303,180,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1132,459,301,collaborates,0.266,70,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1133,467,444,mentioned,0.817,84,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1135,119,75,tagged,0.14,116,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1136,213,88,duet,0.351,159,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1137,303,118,inspired_by,0.814,172,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1138,49,375,follows,0.509,79,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1140,252,433,mentioned,0.374,37,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1141,65,462,reshared,0.87,12,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1142,129,346,tagged,0.695,179,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1143,366,364,duet,0.33,5,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1144,102,52,inspired_by,0.823,165,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1145,145,10,follows,0.787,7,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1146,184,314,collaborates,0.767,177,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1147,353,178,mentioned,0.919,1,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1148,277,393,reshared,0.513,75,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1149,45,442,tagged,0.672,139,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1150,433,462,duet,0.727,72,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1151,482,25,inspired_by,0.892,61,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1152,427,127,follows,0.298,47,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1153,410,161,collaborates,0.568,177,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1154,256,23,mentioned,0.162,169,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1155,148,376,reshared,0.154,165,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1157,315,438,duet,0.743,18,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1159,34,316,follows,0.404,49,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1160,441,473,collaborates,0.206,110,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1161,339,212,mentioned,0.902,17,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1162,415,260,reshared,0.299,78,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1163,327,342,tagged,0.568,77,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1164,30,476,duet,0.276,124,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1165,463,293,inspired_by,0.454,182,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1166,373,201,follows,0.556,180,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1167,477,422,collaborates,0.216,84,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1168,4,92,mentioned,0.459,197,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1170,318,242,tagged,0.303,61,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1171,289,116,duet,0.525,21,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1172,231,188,inspired_by,0.906,2,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1173,117,359,follows,0.241,131,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1174,182,307,collaborates,0.507,132,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1175,142,10,mentioned,0.551,170,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1176,352,305,reshared,0.443,172,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1177,318,211,tagged,0.758,141,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1178,227,207,duet,0.934,106,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1179,408,426,inspired_by,0.116,46,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1181,290,140,collaborates,0.167,76,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1183,477,201,reshared,0.28,73,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1185,326,101,duet,0.83,185,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1186,395,404,inspired_by,0.584,14,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1187,294,86,follows,0.896,32,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1188,13,179,collaborates,0.881,175,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1189,150,283,mentioned,0.307,105,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1190,232,15,reshared,0.409,123,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1191,412,458,tagged,0.162,114,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1192,14,46,duet,0.785,98,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1193,35,408,inspired_by,0.241,119,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1194,110,221,follows,0.348,38,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1195,226,471,collaborates,0.583,167,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1196,105,254,mentioned,0.424,55,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1197,484,211,reshared,0.899,116,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1198,313,251,tagged,0.863,100,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1199,67,432,duet,0.551,166,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1200,449,147,inspired_by,0.603,133,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1201,2,21,follows,0.777,50,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
1203,263,377,mentioned,0.427,137,2026-05-13T09:49:20Z,2026-05-13T09:49:20Z
