mention_id,post_id,product_id,confidence_score,mention_type,created_at
1333,1333,49,0.9,hashtag,2026-05-05T16:30:00Z
1334,1334,24,0.79,visual,2026-05-05T16:30:00Z
1335,1335,3,0.94,inferred,2026-05-05T16:30:00Z
1336,1336,39,0.8,direct,2026-05-05T16:30:00Z
1337,1337,16,0.85,semantic,2026-05-05T16:30:00Z
1338,1338,56,0.82,hashtag,2026-05-05T16:30:00Z
1339,1339,30,0.8,visual,2026-05-05T16:30:00Z
1340,1340,8,0.85,inferred,2026-05-05T16:30:00Z
1341,1341,45,0.86,direct,2026-05-05T16:30:00Z
1342,1342,21,0.85,semantic,2026-05-05T16:30:00Z
1343,1343,1,0.81,hashtag,2026-05-05T16:30:00Z
1344,1344,36,0.78,visual,2026-05-05T16:30:00Z
1345,1345,13,0.92,inferred,2026-05-05T16:30:00Z
1346,1346,52,0.96,direct,2026-05-05T16:30:00Z
1347,1347,26,0.96,semantic,2026-05-05T16:30:00Z
1348,1348,5,0.93,hashtag,2026-05-05T16:30:00Z
1349,1349,42,0.88,visual,2026-05-05T16:30:00Z
1350,1350,18,0.9,inferred,2026-05-05T16:30:00Z
1351,1351,58,0.78,direct,2026-05-05T16:30:00Z
1352,1352,32,0.89,semantic,2026-05-05T16:30:00Z
1353,1353,9,0.95,hashtag,2026-05-05T16:30:00Z
1354,1354,48,0.9,visual,2026-05-05T16:30:00Z
1355,1355,23,0.87,inferred,2026-05-05T16:30:00Z
1356,1356,2,0.8,direct,2026-05-05T16:30:00Z
1357,1357,38,0.97,semantic,2026-05-05T16:30:00Z
1358,1358,14,0.81,hashtag,2026-05-05T16:30:00Z
1359,1359,54,0.82,visual,2026-05-05T16:30:00Z
1360,1360,29,0.78,inferred,2026-05-05T16:30:00Z
1361,1361,7,0.83,direct,2026-05-05T16:30:00Z
1362,1362,44,0.89,semantic,2026-05-05T16:30:00Z
1363,1363,20,0.96,hashtag,2026-05-05T16:30:00Z
1364,1364,60,0.85,visual,2026-05-05T16:30:00Z
1365,1365,34,0.98,inferred,2026-05-05T16:30:00Z
1366,1366,11,0.89,direct,2026-05-05T16:30:00Z
1367,1367,50,0.8,semantic,2026-05-05T16:30:00Z
1368,1368,25,0.85,hashtag,2026-05-05T16:30:00Z
1369,1369,4,0.86,visual,2026-05-05T16:30:00Z
1370,1370,40,0.81,inferred,2026-05-05T16:30:00Z
1371,1371,16,0.92,direct,2026-05-05T16:30:00Z
1372,1372,56,0.86,semantic,2026-05-05T16:30:00Z
1373,1373,31,0.95,hashtag,2026-05-05T16:30:00Z
1374,1374,8,0.78,visual,2026-05-05T16:30:00Z
1375,1375,46,0.95,inferred,2026-05-05T16:30:00Z
1376,1376,22,0.97,direct,2026-05-05T16:30:00Z
1377,1377,2,0.81,semantic,2026-05-05T16:30:00Z
1378,1378,37,0.82,hashtag,2026-05-05T16:30:00Z
1379,1379,13,0.93,visual,2026-05-05T16:30:00Z
1380,1380,53,0.78,inferred,2026-05-05T16:30:00Z
1381,1381,27,0.92,direct,2026-05-05T16:30:00Z
1382,1382,6,0.89,semantic,2026-05-05T16:30:00Z
1383,1383,43,0.96,hashtag,2026-05-05T16:30:00Z
1384,1384,18,0.82,visual,2026-05-05T16:30:00Z
1385,1385,59,0.77,inferred,2026-05-05T16:30:00Z
1386,1386,33,0.83,direct,2026-05-05T16:30:00Z
1387,1387,10,0.76,semantic,2026-05-05T16:30:00Z
1388,1388,49,0.89,hashtag,2026-05-05T16:30:00Z
1389,1389,24,0.86,visual,2026-05-05T16:30:00Z
1390,1390,3,0.78,inferred,2026-05-05T16:30:00Z
1391,1391,39,0.93,direct,2026-05-05T16:30:00Z
1392,1392,15,0.94,semantic,2026-05-05T16:30:00Z
1393,1393,55,0.85,hashtag,2026-05-05T16:30:00Z
1394,1394,29,0.98,visual,2026-05-05T16:30:00Z
1395,1395,7,0.91,inferred,2026-05-05T16:30:00Z
1396,1396,45,0.84,direct,2026-05-05T16:30:00Z
1397,1397,20,0.91,semantic,2026-05-05T16:30:00Z
1398,1398,1,0.89,hashtag,2026-05-05T16:30:00Z
1399,1399,35,0.8,visual,2026-05-05T16:30:00Z
1400,1400,12,0.94,inferred,2026-05-05T16:30:00Z
1401,1401,51,0.85,direct,2026-05-05T16:30:00Z
1402,1402,26,0.95,semantic,2026-05-05T16:30:00Z
1403,1403,5,0.97,hashtag,2026-05-05T16:30:00Z
1404,1404,41,0.8,visual,2026-05-05T16:30:00Z
1405,1405,17,0.9,inferred,2026-05-05T16:30:00Z
1406,1406,57,0.93,direct,2026-05-05T16:30:00Z
1407,1407,32,0.9,semantic,2026-05-05T16:30:00Z
1408,1408,9,0.81,hashtag,2026-05-05T16:30:00Z
1409,1409,47,0.85,visual,2026-05-05T16:30:00Z
1410,1410,23,0.82,inferred,2026-05-05T16:30:00Z
1411,1411,2,0.87,direct,2026-05-05T16:30:00Z
1412,1412,38,0.91,semantic,2026-05-05T16:30:00Z
1413,1413,14,0.84,hashtag,2026-05-05T16:30:00Z
1414,1414,53,0.98,visual,2026-05-05T16:30:00Z
1415,1415,28,0.91,inferred,2026-05-05T16:30:00Z
1416,1416,6,0.8,direct,2026-05-05T16:30:00Z
1417,1417,44,0.87,semantic,2026-05-05T16:30:00Z
1418,1418,19,0.94,hashtag,2026-05-05T16:30:00Z
1419,1419,60,0.87,visual,2026-05-05T16:30:00Z
1420,1420,34,0.77,inferred,2026-05-05T16:30:00Z
1421,1421,11,0.85,direct,2026-05-05T16:30:00Z
1422,1422,50,0.92,semantic,2026-05-05T16:30:00Z
1423,1423,25,0.76,hashtag,2026-05-05T16:30:00Z
1424,1424,4,0.93,visual,2026-05-05T16:30:00Z
1425,1425,40,0.78,inferred,2026-05-05T16:30:00Z
1426,1426,16,0.85,direct,2026-05-05T16:30:00Z
1427,1427,56,0.81,semantic,2026-05-05T16:30:00Z
1428,1428,30,0.89,hashtag,2026-05-05T16:30:00Z
1429,1429,8,0.97,visual,2026-05-05T16:30:00Z
1430,1430,46,0.92,inferred,2026-05-05T16:30:00Z
1431,1431,21,0.77,direct,2026-05-05T16:30:00Z
1432,1432,1,0.81,semantic,2026-05-05T16:30:00Z
1433,1433,36,0.86,hashtag,2026-05-05T16:30:00Z
1434,1434,13,0.86,visual,2026-05-05T16:30:00Z
1435,1435,52,0.87,inferred,2026-05-05T16:30:00Z
1436,1436,27,0.98,direct,2026-05-05T16:30:00Z
1437,1437,5,0.96,semantic,2026-05-05T16:30:00Z
1438,1438,42,0.87,hashtag,2026-05-05T16:30:00Z
1439,1439,18,0.84,visual,2026-05-05T16:30:00Z
1440,1440,58,0.89,inferred,2026-05-05T16:30:00Z
1441,1441,32,0.79,direct,2026-05-05T16:30:00Z
1442,1442,10,0.88,semantic,2026-05-05T16:30:00Z
1443,1443,48,0.94,hashtag,2026-05-05T16:30:00Z
1444,1444,23,0.91,visual,2026-05-05T16:30:00Z
1445,1445,3,0.83,inferred,2026-05-05T16:30:00Z
1446,1446,38,0.96,direct,2026-05-05T16:30:00Z
1447,1447,15,0.93,semantic,2026-05-05T16:30:00Z
1448,1448,54,0.96,hashtag,2026-05-05T16:30:00Z
1449,1449,29,0.95,visual,2026-05-05T16:30:00Z
1450,1450,7,0.87,inferred,2026-05-05T16:30:00Z
1451,1451,44,0.78,direct,2026-05-05T16:30:00Z
1452,1452,20,0.76,semantic,2026-05-05T16:30:00Z
1453,1453,1,0.92,hashtag,2026-05-05T16:30:00Z
1454,1454,35,0.78,visual,2026-05-05T16:30:00Z
1455,1455,12,0.82,inferred,2026-05-05T16:30:00Z
1456,1456,51,0.93,direct,2026-05-05T16:30:00Z
1457,1457,25,0.94,semantic,2026-05-05T16:30:00Z
1458,1458,4,0.84,hashtag,2026-05-05T16:30:00Z
1459,1459,41,0.98,visual,2026-05-05T16:30:00Z
1460,1460,17,0.78,inferred,2026-05-05T16:30:00Z
1461,1461,57,0.82,direct,2026-05-05T16:30:00Z
1462,1462,31,0.9,semantic,2026-05-05T16:30:00Z
1463,1463,9,0.9,hashtag,2026-05-05T16:30:00Z
1464,1464,47,0.89,visual,2026-05-05T16:30:00Z
1465,1465,22,0.77,inferred,2026-05-05T16:30:00Z
1466,1466,2,0.84,direct,2026-05-05T16:30:00Z
1467,1467,37,0.89,semantic,2026-05-05T16:30:00Z
1468,1468,14,0.89,hashtag,2026-05-05T16:30:00Z
1469,1469,53,0.8,visual,2026-05-05T16:30:00Z
1470,1470,28,0.91,inferred,2026-05-05T16:30:00Z
1471,1471,6,0.76,direct,2026-05-05T16:30:00Z
1472,1472,43,0.79,semantic,2026-05-05T16:30:00Z
1473,1473,19,0.95,hashtag,2026-05-05T16:30:00Z
1474,1474,59,0.85,visual,2026-05-05T16:30:00Z
1475,1475,33,0.97,inferred,2026-05-05T16:30:00Z
1476,1476,10,0.94,direct,2026-05-05T16:30:00Z
1477,1477,49,0.86,semantic,2026-05-05T16:30:00Z
1478,1478,24,0.83,hashtag,2026-05-05T16:30:00Z
1479,1479,3,0.78,visual,2026-05-05T16:30:00Z
1480,1480,39,0.77,inferred,2026-05-05T16:30:00Z
1481,1481,15,0.79,direct,2026-05-05T16:30:00Z
1482,1482,55,0.92,semantic,2026-05-05T16:30:00Z
1483,1483,30,0.93,hashtag,2026-05-05T16:30:00Z
1484,1484,8,0.93,visual,2026-05-05T16:30:00Z
1485,1485,45,0.95,inferred,2026-05-05T16:30:00Z
1486,1486,21,0.86,direct,2026-05-05T16:30:00Z
1487,1487,1,0.82,semantic,2026-05-05T16:30:00Z
1488,1488,36,0.83,hashtag,2026-05-05T16:30:00Z
1489,1489,12,0.89,visual,2026-05-05T16:30:00Z
1490,1490,51,0.97,inferred,2026-05-05T16:30:00Z
1491,1491,26,0.95,direct,2026-05-05T16:30:00Z
1492,1492,5,0.86,semantic,2026-05-05T16:30:00Z
1493,1493,42,0.97,hashtag,2026-05-05T16:30:00Z
1494,1494,17,0.78,visual,2026-05-05T16:30:00Z
1495,1495,58,0.79,inferred,2026-05-05T16:30:00Z
1496,1496,32,0.82,direct,2026-05-05T16:30:00Z
1497,1497,9,0.9,semantic,2026-05-05T16:30:00Z
1498,1498,48,0.95,hashtag,2026-05-05T16:30:00Z
1499,1499,23,0.88,visual,2026-05-05T16:30:00Z
1500,1500,2,0.89,inferred,2026-05-05T16:30:00Z
1501,1501,38,0.92,direct,2026-05-05T16:30:00Z
1502,1502,14,0.92,semantic,2026-05-05T16:30:00Z
1503,1503,54,0.91,hashtag,2026-05-05T16:30:00Z
1504,1504,28,0.84,visual,2026-05-05T16:30:00Z
1505,1505,6,0.91,inferred,2026-05-05T16:30:00Z
1506,1506,44,0.77,direct,2026-05-05T16:30:00Z
1507,1507,19,0.95,semantic,2026-05-05T16:30:00Z
1508,1508,60,0.89,hashtag,2026-05-05T16:30:00Z
1509,1509,34,0.83,visual,2026-05-05T16:30:00Z
1510,1510,11,0.92,inferred,2026-05-05T16:30:00Z
1511,1511,50,0.9,direct,2026-05-05T16:30:00Z
1512,1512,25,0.87,semantic,2026-05-05T16:30:00Z
1513,1513,4,0.9,hashtag,2026-05-05T16:30:00Z
1514,1514,40,0.88,visual,2026-05-05T16:30:00Z
1515,1515,16,0.91,inferred,2026-05-05T16:30:00Z
1516,1516,56,0.91,direct,2026-05-05T16:30:00Z
1517,1517,31,0.87,semantic,2026-05-05T16:30:00Z
1518,1518,8,0.79,hashtag,2026-05-05T16:30:00Z
1519,1519,46,0.92,visual,2026-05-05T16:30:00Z
1520,1520,22,0.94,inferred,2026-05-05T16:30:00Z
1521,1521,1,0.97,direct,2026-05-05T16:30:00Z
1522,1522,36,0.82,semantic,2026-05-05T16:30:00Z
1523,1523,13,0.98,hashtag,2026-05-05T16:30:00Z
1524,1524,52,0.86,visual,2026-05-05T16:30:00Z
1525,1525,27,0.97,inferred,2026-05-05T16:30:00Z
1526,1526,5,0.83,direct,2026-05-05T16:30:00Z
1527,1527,42,0.79,semantic,2026-05-05T16:30:00Z
1528,1528,18,0.93,hashtag,2026-05-05T16:30:00Z
1529,1529,59,0.85,visual,2026-05-05T16:30:00Z
1530,1530,33,0.85,inferred,2026-05-05T16:30:00Z
1531,1531,10,0.95,direct,2026-05-05T16:30:00Z
1532,1532,49,0.85,semantic,2026-05-05T16:30:00Z
1533,1533,24,0.8,hashtag,2026-05-05T16:30:00Z
1534,1534,3,0.87,visual,2026-05-05T16:30:00Z
1535,1535,39,0.88,inferred,2026-05-05T16:30:00Z
1536,1536,15,0.86,direct,2026-05-05T16:30:00Z
1537,1537,55,0.9,semantic,2026-05-05T16:30:00Z
1538,1538,29,0.8,hashtag,2026-05-05T16:30:00Z
1539,1539,7,0.83,visual,2026-05-05T16:30:00Z
1540,1540,45,0.82,inferred,2026-05-05T16:30:00Z
1541,1541,20,0.84,direct,2026-05-05T16:30:00Z
1542,1542,1,0.97,semantic,2026-05-05T16:30:00Z
1543,1543,35,0.95,hashtag,2026-05-05T16:30:00Z
1544,1544,12,0.9,visual,2026-05-05T16:30:00Z
1545,1545,51,0.76,inferred,2026-05-05T16:30:00Z
1546,1546,26,0.78,direct,2026-05-05T16:30:00Z
1547,1547,4,0.81,semantic,2026-05-05T16:30:00Z
1548,1548,41,0.78,hashtag,2026-05-05T16:30:00Z
1549,1549,17,0.94,visual,2026-05-05T16:30:00Z
1550,1550,57,0.92,inferred,2026-05-05T16:30:00Z
1551,1551,31,0.97,direct,2026-05-05T16:30:00Z
1552,1552,9,0.86,semantic,2026-05-05T16:30:00Z
1553,1553,47,0.89,hashtag,2026-05-05T16:30:00Z
1554,1554,22,0.9,visual,2026-05-05T16:30:00Z
1555,1555,2,0.83,inferred,2026-05-05T16:30:00Z
1556,1556,37,0.83,direct,2026-05-05T16:30:00Z
1557,1557,14,0.86,semantic,2026-05-05T16:30:00Z
1558,1558,53,0.8,hashtag,2026-05-05T16:30:00Z
1559,1559,28,0.9,visual,2026-05-05T16:30:00Z
1560,1560,6,0.94,inferred,2026-05-05T16:30:00Z
1561,1561,43,0.81,direct,2026-05-05T16:30:00Z
1562,1562,19,0.89,semantic,2026-05-05T16:30:00Z
1563,1563,60,0.97,hashtag,2026-05-05T16:30:00Z
1564,1564,34,0.81,visual,2026-05-05T16:30:00Z
1565,1565,11,0.89,inferred,2026-05-05T16:30:00Z
1566,1566,49,0.95,direct,2026-05-05T16:30:00Z
1567,1567,24,0.85,semantic,2026-05-05T16:30:00Z
1568,1568,3,0.78,hashtag,2026-05-05T16:30:00Z
1569,1569,40,0.83,visual,2026-05-05T16:30:00Z
1570,1570,16,0.79,inferred,2026-05-05T16:30:00Z
1571,1571,56,0.88,direct,2026-05-05T16:30:00Z
1572,1572,30,0.82,semantic,2026-05-05T16:30:00Z
1573,1573,8,0.97,hashtag,2026-05-05T16:30:00Z
1574,1574,46,0.8,visual,2026-05-05T16:30:00Z
1575,1575,21,0.98,inferred,2026-05-05T16:30:00Z
1576,1576,1,0.84,direct,2026-05-05T16:30:00Z
1577,1577,36,0.98,semantic,2026-05-05T16:30:00Z
1578,1578,13,0.86,hashtag,2026-05-05T16:30:00Z
1579,1579,52,0.89,visual,2026-05-05T16:30:00Z
1580,1580,27,0.95,inferred,2026-05-05T16:30:00Z
1581,1581,5,0.85,direct,2026-05-05T16:30:00Z
1582,1582,42,0.8,semantic,2026-05-05T16:30:00Z
1583,1583,18,0.94,hashtag,2026-05-05T16:30:00Z
1584,1584,58,0.96,visual,2026-05-05T16:30:00Z
1585,1585,32,0.79,inferred,2026-05-05T16:30:00Z
1586,1586,10,0.89,direct,2026-05-05T16:30:00Z
1587,1587,48,0.81,semantic,2026-05-05T16:30:00Z
1588,1588,23,0.92,hashtag,2026-05-05T16:30:00Z
1589,1589,3,0.94,visual,2026-05-05T16:30:00Z
1590,1590,38,0.88,inferred,2026-05-05T16:30:00Z
1591,1591,15,0.86,direct,2026-05-05T16:30:00Z
1592,1592,54,0.91,semantic,2026-05-05T16:30:00Z
1593,1593,29,0.94,hashtag,2026-05-05T16:30:00Z
1594,1594,7,0.8,visual,2026-05-05T16:30:00Z
1595,1595,44,0.81,inferred,2026-05-05T16:30:00Z
1596,1596,20,0.88,direct,2026-05-05T16:30:00Z
1597,1597,1,0.97,semantic,2026-05-05T16:30:00Z
1598,1598,35,0.85,hashtag,2026-05-05T16:30:00Z
1599,1599,11,0.95,visual,2026-05-05T16:30:00Z
1600,1600,50,0.95,inferred,2026-05-05T16:30:00Z
1601,1601,25,0.91,direct,2026-05-05T16:30:00Z
1602,1602,4,0.84,semantic,2026-05-05T16:30:00Z
1603,1603,40,0.9,hashtag,2026-05-05T16:30:00Z
1604,1604,17,0.83,visual,2026-05-05T16:30:00Z
1605,1605,57,0.79,inferred,2026-05-05T16:30:00Z
1606,1606,31,0.83,direct,2026-05-05T16:30:00Z
1607,1607,8,0.79,semantic,2026-05-05T16:30:00Z
1608,1608,47,0.98,hashtag,2026-05-05T16:30:00Z
1609,1609,22,0.81,visual,2026-05-05T16:30:00Z
1610,1610,2,0.85,inferred,2026-05-05T16:30:00Z
1611,1611,37,0.96,direct,2026-05-05T16:30:00Z
1612,1612,13,0.77,semantic,2026-05-05T16:30:00Z
1613,1613,53,0.82,hashtag,2026-05-05T16:30:00Z
1614,1614,27,0.89,visual,2026-05-05T16:30:00Z
1615,1615,6,0.96,inferred,2026-05-05T16:30:00Z
1616,1616,43,0.98,direct,2026-05-05T16:30:00Z
1617,1617,19,0.81,semantic,2026-05-05T16:30:00Z
1618,1618,59,0.77,hashtag,2026-05-05T16:30:00Z
1619,1619,33,0.77,visual,2026-05-05T16:30:00Z
1620,1620,10,0.81,inferred,2026-05-05T16:30:00Z
1621,1621,49,0.88,direct,2026-05-05T16:30:00Z
1622,1622,24,0.85,semantic,2026-05-05T16:30:00Z
1623,1623,3,0.8,hashtag,2026-05-05T16:30:00Z
1624,1624,39,0.87,visual,2026-05-05T16:30:00Z
1625,1625,15,0.88,inferred,2026-05-05T16:30:00Z
1626,1626,55,0.93,direct,2026-05-05T16:30:00Z
1627,1627,30,0.82,semantic,2026-05-05T16:30:00Z
1628,1628,7,0.88,hashtag,2026-05-05T16:30:00Z
1629,1629,45,0.85,visual,2026-05-05T16:30:00Z
1630,1630,21,0.78,inferred,2026-05-05T16:30:00Z
1631,1631,1,0.77,direct,2026-05-05T16:30:00Z
1632,1632,35,0.95,semantic,2026-05-05T16:30:00Z
1633,1633,12,0.77,hashtag,2026-05-05T16:30:00Z
1634,1634,51,0.94,visual,2026-05-05T16:30:00Z
1635,1635,26,0.78,inferred,2026-05-05T16:30:00Z
1636,1636,5,0.76,direct,2026-05-05T16:30:00Z
1637,1637,41,0.86,semantic,2026-05-05T16:30:00Z
1638,1638,17,0.79,hashtag,2026-05-05T16:30:00Z
1639,1639,58,0.92,visual,2026-05-05T16:30:00Z
1640,1640,32,0.92,inferred,2026-05-05T16:30:00Z
1641,1641,9,0.79,direct,2026-05-05T16:30:00Z
1642,1642,47,0.97,semantic,2026-05-05T16:30:00Z
1643,1643,23,0.82,hashtag,2026-05-05T16:30:00Z
1644,1644,2,0.92,visual,2026-05-05T16:30:00Z
1645,1645,38,0.83,inferred,2026-05-05T16:30:00Z
1646,1646,14,0.91,direct,2026-05-05T16:30:00Z
1647,1647,54,0.88,semantic,2026-05-05T16:30:00Z
1648,1648,28,0.87,hashtag,2026-05-05T16:30:00Z
1649,1649,6,0.78,visual,2026-05-05T16:30:00Z
1650,1650,44,0.86,inferred,2026-05-05T16:30:00Z
1651,1651,19,0.9,direct,2026-05-05T16:30:00Z
1652,1652,60,0.79,semantic,2026-05-05T16:30:00Z
1653,1653,34,0.92,hashtag,2026-05-05T16:30:00Z
1654,1654,11,0.85,visual,2026-05-05T16:30:00Z
1655,1655,50,0.85,inferred,2026-05-05T16:30:00Z
1656,1656,25,0.82,direct,2026-05-05T16:30:00Z
1657,1657,4,0.97,semantic,2026-05-05T16:30:00Z
1658,1658,40,0.9,hashtag,2026-05-05T16:30:00Z
1659,1659,16,0.94,visual,2026-05-05T16:30:00Z
1660,1660,56,0.93,inferred,2026-05-05T16:30:00Z
1661,1661,30,0.86,direct,2026-05-05T16:30:00Z
1662,1662,8,0.77,semantic,2026-05-05T16:30:00Z
1663,1663,46,0.86,hashtag,2026-05-05T16:30:00Z
1664,1664,21,0.79,visual,2026-05-05T16:30:00Z
1665,1665,1,0.96,inferred,2026-05-05T16:30:00Z
1666,1666,36,0.9,direct,2026-05-05T16:30:00Z
1667,1667,13,0.91,semantic,2026-05-05T16:30:00Z
1668,1668,52,0.79,hashtag,2026-05-05T16:30:00Z
1669,1669,27,0.97,visual,2026-05-05T16:30:00Z
1670,1670,5,0.8,inferred,2026-05-05T16:30:00Z
1671,1671,42,0.87,direct,2026-05-05T16:30:00Z
1672,1672,18,0.83,semantic,2026-05-05T16:30:00Z
1673,1673,58,0.84,hashtag,2026-05-05T16:30:00Z
1674,1674,33,0.83,visual,2026-05-05T16:30:00Z
1675,1675,10,0.95,inferred,2026-05-05T16:30:00Z
1676,1676,48,0.84,direct,2026-05-05T16:30:00Z
1677,1677,23,0.95,semantic,2026-05-05T16:30:00Z
1678,1678,3,0.92,hashtag,2026-05-05T16:30:00Z
1679,1679,39,0.77,visual,2026-05-05T16:30:00Z
1680,1680,15,0.92,inferred,2026-05-05T16:30:00Z
1681,1681,55,0.93,direct,2026-05-05T16:30:00Z
1682,1682,29,0.97,semantic,2026-05-05T16:30:00Z
1683,1683,7,0.91,hashtag,2026-05-05T16:30:00Z
1684,1684,45,0.8,visual,2026-05-05T16:30:00Z
1685,1685,20,0.8,inferred,2026-05-05T16:30:00Z
1686,1686,1,0.92,direct,2026-05-05T16:30:00Z
1687,1687,35,0.76,semantic,2026-05-05T16:30:00Z
1688,1688,12,0.89,hashtag,2026-05-05T16:30:00Z
1689,1689,51,0.86,visual,2026-05-05T16:30:00Z
1690,1690,26,0.77,inferred,2026-05-05T16:30:00Z
1691,1691,4,0.86,direct,2026-05-05T16:30:00Z
1692,1692,41,0.84,semantic,2026-05-05T16:30:00Z
1693,1693,17,0.95,hashtag,2026-05-05T16:30:00Z
1694,1694,57,0.89,visual,2026-05-05T16:30:00Z
1695,1695,31,0.8,inferred,2026-05-05T16:30:00Z
1696,1696,9,0.89,direct,2026-05-05T16:30:00Z
1697,1697,47,0.81,semantic,2026-05-05T16:30:00Z
1698,1698,22,0.96,hashtag,2026-05-05T16:30:00Z
1699,1699,2,0.79,visual,2026-05-05T16:30:00Z
1700,1700,37,0.79,inferred,2026-05-05T16:30:00Z
1701,1701,14,0.83,direct,2026-05-05T16:30:00Z
1702,1702,53,0.83,semantic,2026-05-05T16:30:00Z
1703,1703,28,0.9,hashtag,2026-05-05T16:30:00Z
1704,1704,6,0.94,visual,2026-05-05T16:30:00Z
1705,1705,43,0.92,inferred,2026-05-05T16:30:00Z
1706,1706,19,0.82,direct,2026-05-05T16:30:00Z
1707,1707,59,0.93,semantic,2026-05-05T16:30:00Z
1708,1708,33,0.9,hashtag,2026-05-05T16:30:00Z
1709,1709,11,0.84,visual,2026-05-05T16:30:00Z
1710,1710,49,0.89,inferred,2026-05-05T16:30:00Z
1711,1711,24,0.81,direct,2026-05-05T16:30:00Z
1712,1712,3,0.97,semantic,2026-05-05T16:30:00Z
1713,1713,39,0.93,hashtag,2026-05-05T16:30:00Z
1714,1714,16,0.89,visual,2026-05-05T16:30:00Z
1715,1715,55,0.98,inferred,2026-05-05T16:30:00Z
1716,1716,30,0.95,direct,2026-05-05T16:30:00Z
1717,1717,8,0.8,semantic,2026-05-05T16:30:00Z
1718,1718,45,0.76,hashtag,2026-05-05T16:30:00Z
1719,1719,21,0.84,visual,2026-05-05T16:30:00Z
1720,1720,1,0.89,inferred,2026-05-05T16:30:00Z
1721,1721,36,0.83,direct,2026-05-05T16:30:00Z
1722,1722,12,0.86,semantic,2026-05-05T16:30:00Z
1723,1723,52,0.93,hashtag,2026-05-05T16:30:00Z
1724,1724,26,0.86,visual,2026-05-05T16:30:00Z
1725,1725,5,0.82,inferred,2026-05-05T16:30:00Z
1726,1726,42,0.93,direct,2026-05-05T16:30:00Z
1727,1727,18,0.94,semantic,2026-05-05T16:30:00Z
1728,1728,58,0.96,hashtag,2026-05-05T16:30:00Z
1729,1729,32,0.92,visual,2026-05-05T16:30:00Z
1730,1730,9,0.96,inferred,2026-05-05T16:30:00Z
1731,1731,48,0.94,direct,2026-05-05T16:30:00Z
1732,1732,23,0.9,semantic,2026-05-05T16:30:00Z
1733,1733,2,0.88,hashtag,2026-05-05T16:30:00Z
1734,1734,38,0.76,visual,2026-05-05T16:30:00Z
1735,1735,14,0.84,inferred,2026-05-05T16:30:00Z
1736,1736,54,0.97,direct,2026-05-05T16:30:00Z
1737,1737,29,0.82,semantic,2026-05-05T16:30:00Z
1738,1738,7,0.97,hashtag,2026-05-05T16:30:00Z
1739,1739,44,0.78,visual,2026-05-05T16:30:00Z
1740,1740,20,0.89,inferred,2026-05-05T16:30:00Z
1741,1741,60,0.85,direct,2026-05-05T16:30:00Z
1742,1742,34,0.76,semantic,2026-05-05T16:30:00Z
1743,1743,11,0.86,hashtag,2026-05-05T16:30:00Z
1744,1744,50,0.84,visual,2026-05-05T16:30:00Z
1745,1745,25,0.86,inferred,2026-05-05T16:30:00Z
1746,1746,4,0.94,direct,2026-05-05T16:30:00Z
1747,1747,40,0.93,semantic,2026-05-05T16:30:00Z
1748,1748,16,0.86,hashtag,2026-05-05T16:30:00Z
1749,1749,56,0.82,visual,2026-05-05T16:30:00Z
1750,1750,31,0.93,inferred,2026-05-05T16:30:00Z
1751,1751,8,0.78,direct,2026-05-05T16:30:00Z
1752,1752,46,0.87,semantic,2026-05-05T16:30:00Z
1753,1753,22,0.96,hashtag,2026-05-05T16:30:00Z
1754,1754,2,0.96,visual,2026-05-05T16:30:00Z
1755,1755,37,0.94,inferred,2026-05-05T16:30:00Z
1756,1756,13,0.88,direct,2026-05-05T16:30:00Z
1757,1757,52,0.96,semantic,2026-05-05T16:30:00Z
1758,1758,27,0.84,hashtag,2026-05-05T16:30:00Z
1759,1759,6,0.9,visual,2026-05-05T16:30:00Z
1760,1760,43,0.89,inferred,2026-05-05T16:30:00Z
1761,1761,18,0.84,direct,2026-05-05T16:30:00Z
1762,1762,59,0.97,semantic,2026-05-05T16:30:00Z
1763,1763,33,0.91,hashtag,2026-05-05T16:30:00Z
1764,1764,10,0.9,visual,2026-05-05T16:30:00Z
1765,1765,49,0.86,inferred,2026-05-05T16:30:00Z
1766,1766,24,0.93,direct,2026-05-05T16:30:00Z
1767,1767,3,0.91,semantic,2026-05-05T16:30:00Z
1768,1768,39,0.95,hashtag,2026-05-05T16:30:00Z
1769,1769,15,0.94,visual,2026-05-05T16:30:00Z
1770,1770,55,0.91,inferred,2026-05-05T16:30:00Z
1771,1771,29,0.77,direct,2026-05-05T16:30:00Z
1772,1772,7,0.82,semantic,2026-05-05T16:30:00Z
1773,1773,45,0.95,hashtag,2026-05-05T16:30:00Z
1774,1774,20,0.91,visual,2026-05-05T16:30:00Z
1775,1775,1,0.92,inferred,2026-05-05T16:30:00Z
1776,1776,35,0.78,direct,2026-05-05T16:30:00Z
1777,1777,12,0.77,semantic,2026-05-05T16:30:00Z
1778,1778,51,0.92,hashtag,2026-05-05T16:30:00Z
1779,1779,26,0.9,visual,2026-05-05T16:30:00Z
1780,1780,4,0.78,inferred,2026-05-05T16:30:00Z
1781,1781,41,0.79,direct,2026-05-05T16:30:00Z
1782,1782,17,0.93,semantic,2026-05-05T16:30:00Z
1783,1783,57,0.88,hashtag,2026-05-05T16:30:00Z
1784,1784,32,0.92,visual,2026-05-05T16:30:00Z
1785,1785,9,0.78,inferred,2026-05-05T16:30:00Z
