item_id,order_id,product_id,quantity,unit_price,fulfilled_from
2302,762,72,2,540,29
2303,762,35,2,860,29
2304,762,7,2,95,29
2305,762,53,1,8200,29
2306,762,6,1,720,29
2307,763,19,3,4200,2
2308,763,36,2,6200,2
2309,763,56,2,5600,2
2310,763,44,2,1400,2
2311,763,77,1,12600,2
2312,764,34,2,2450,8
2313,764,49,2,88,8
2314,764,25,1,920,8
2315,764,7,2,95,8
2316,764,1,3,18500,8
2317,765,3,3,26400,14
2318,765,16,1,52000,14
2319,766,23,2,1280,29
2320,766,52,1,920,29
2321,766,51,2,340,29
2322,766,71,3,2100,29
2323,767,52,3,920,22
2324,767,76,2,9200,22
2325,768,33,1,420,
2326,768,4,3,11800,
2327,768,22,2,640,
2328,768,31,3,3100,
2329,768,3,1,26400,
2330,769,67,3,540,14
2331,769,28,2,680,14
2332,769,43,3,620,14
2333,770,62,2,520,21
2334,770,67,2,540,21
2335,771,8,2,210,27
2336,771,23,2,1280,27
2337,772,75,1,1180,17
2338,772,67,3,540,17
2339,772,1,3,18500,17
2340,772,71,2,2100,17
2341,773,4,3,11800,14
2342,773,41,3,2200,14
2343,774,71,2,2100,3
2344,774,62,1,520,3
2345,774,4,1,11800,3
2346,775,36,3,6200,12
2347,776,58,1,1180,
2348,776,8,2,210,
2349,776,44,2,1400,
2350,776,78,2,215,
2351,777,27,1,8700,14
2352,777,45,2,58,14
2353,777,49,3,88,14
2354,777,13,1,760,14
2355,777,40,1,520,14
2356,778,75,1,1180,23
2357,778,20,2,1850,23
2358,779,47,3,72,22
2359,779,62,2,520,22
2360,780,43,3,620,26
2361,780,14,3,1450,26
2362,781,13,1,760,16
2363,781,72,1,540,16
2364,781,62,1,520,16
2365,782,10,3,860,5
2366,783,62,1,520,16
2367,784,35,2,860,
2368,784,64,3,260,
2369,784,21,1,33400,
2370,784,57,2,7600,
2371,785,70,3,1180,13
2372,785,59,1,9400,13
2373,786,23,3,1280,1
2374,786,22,1,640,1
2375,786,2,3,14200,1
2376,786,19,3,4200,1
2377,786,2,1,14200,1
2378,787,8,3,210,4
2379,787,35,1,860,4
2380,788,49,2,88,14
2381,788,67,3,540,14
2382,788,18,2,21400,14
2383,788,51,3,340,14
2384,788,66,3,3200,14
2385,789,43,2,620,20
2386,790,44,3,1400,30
2387,790,45,3,58,30
2388,790,68,2,780,30
2389,791,58,1,1180,25
2390,791,8,3,210,25
2391,791,45,1,58,25
2392,792,51,3,340,
2393,792,72,1,540,
2394,792,2,1,14200,
2395,793,25,2,920,6
2396,794,35,1,860,28
2397,794,69,1,1450,28
2398,795,36,2,6200,3
2399,795,54,3,260,3
2400,795,29,2,340,3
2401,795,19,2,4200,3
2402,795,25,3,920,3
2403,796,50,1,240,21
2404,796,31,3,3100,21
2405,796,26,2,2400,21
2406,796,15,2,540,21
2407,797,68,2,780,24
2408,797,13,3,760,24
2409,797,69,3,1450,24
2410,798,7,3,95,9
2411,798,72,3,540,9
2412,798,1,1,18500,9
2413,798,30,2,1320,9
2414,799,40,3,520,12
2415,799,19,2,4200,12
2416,799,73,3,680,12
2417,799,75,1,1180,12
2418,800,56,2,5600,
2419,800,22,2,640,
2420,800,26,2,2400,
2421,801,40,1,520,5
2422,801,17,1,14800,5
2423,801,74,3,330,5
2424,801,53,3,8200,5
2425,802,52,1,920,14
2426,803,41,3,2200,26
2427,803,13,2,760,26
2428,803,14,1,1450,26
2429,804,7,2,95,10
2430,804,21,2,33400,10
2431,804,19,3,4200,10
2432,805,18,3,21400,16
2433,805,10,2,860,16
2434,805,28,3,680,16
2435,805,26,2,2400,16
2436,806,66,1,3200,26
2437,806,27,1,8700,26
2438,806,4,3,11800,26
2439,806,64,2,260,26
2440,806,47,1,72,26
2441,807,43,2,620,5
2442,807,45,1,58,5
2443,808,62,1,520,
2444,808,5,2,3900,
2445,809,13,2,760,22
2446,810,69,2,1450,28
2447,810,13,1,760,28
2448,810,53,3,8200,28
2449,811,9,3,1280,26
2450,811,62,1,520,26
2451,811,69,2,1450,26
2452,811,63,1,1480,26
2453,812,33,3,420,12
2454,813,68,3,780,3
2455,813,25,3,920,3
2456,813,28,2,680,3
2457,813,56,1,5600,3
2458,813,20,3,1850,3
2459,814,23,2,1280,27
2460,815,32,3,1180,10
2461,815,43,2,620,10
2462,816,29,1,340,
2463,817,35,2,860,13
2464,817,10,2,860,13
2465,818,49,1,88,5
2466,819,9,2,1280,4
2467,819,74,3,330,4
2468,819,54,2,260,4
2469,820,14,1,1450,10
2470,820,29,3,340,10
2471,820,79,2,6800,10
2472,821,29,1,340,22
2473,821,63,3,1480,22
2474,821,35,3,860,22
2475,821,46,3,185,22
2476,822,8,3,210,13
2477,823,18,3,21400,12
2478,823,8,1,210,12
2479,823,50,3,240,12
2480,823,32,2,1180,12
2481,824,27,1,8700,
2482,824,72,3,540,
2483,825,76,2,9200,20
2484,825,19,3,4200,20
2485,826,34,3,2450,8
2486,827,31,3,3100,18
2487,827,35,1,860,18
2488,827,18,3,21400,18
2489,827,73,3,680,18
2490,828,46,2,185,10
2491,828,61,1,390,10
2492,828,42,2,480,10
2493,828,75,3,1180,10
2494,829,9,3,1280,20
2495,830,28,1,680,9
2496,830,7,3,95,9
2497,830,67,2,540,9
2498,830,63,2,1480,9
2499,831,22,1,640,24
2500,831,33,3,420,24
2501,831,40,3,520,24
2502,831,65,2,640,24
2503,831,39,1,1950,24
2504,832,36,1,6200,
2505,832,15,1,540,
2506,832,5,2,3900,
2507,832,63,1,1480,
2508,833,45,3,58,1
2509,833,67,3,540,1
2510,833,72,2,540,1
2511,833,27,2,8700,1
2512,834,77,3,12600,9
2513,834,26,2,2400,9
2514,835,68,1,780,1
2515,835,48,3,126,1
2516,835,48,3,126,1
2517,836,57,2,7600,14
2518,837,39,2,1950,11
2519,838,33,1,420,1
2520,838,52,1,920,1
2521,838,61,1,390,1
2522,838,76,2,9200,1
2523,838,34,3,2450,1
2524,839,74,1,330,29
2525,840,25,1,920,
2526,840,11,3,1180,
2527,840,68,3,780,
2528,841,32,1,1180,10
2529,841,76,1,9200,10
2530,841,15,2,540,10
2531,841,77,1,12600,10
2532,841,59,1,9400,10
2533,842,7,2,95,6
2534,842,7,2,95,6
2535,842,23,3,1280,6
2536,842,31,2,3100,6
2537,842,29,3,340,6
2538,843,72,2,540,6
2539,843,44,3,1400,6
2540,843,45,3,58,6
2541,844,29,1,340,8
2542,844,62,2,520,8
2543,844,25,1,920,8
2544,844,45,1,58,8
2545,845,25,2,920,20
2546,845,32,2,1180,20
2547,845,29,3,340,20
2548,845,50,2,240,20
2549,846,47,1,72,23
2550,847,17,3,14800,4
2551,847,62,1,520,4
2552,847,58,3,1180,4
2553,847,33,3,420,4
2554,847,72,2,540,4
2555,848,58,1,1180,
2556,848,53,3,8200,
2557,848,39,1,1950,
2558,848,59,2,9400,
2559,848,30,2,1320,
2560,849,79,3,6800,17
2561,849,55,2,780,17
2562,850,39,2,1950,27
2563,850,18,3,21400,27
2564,850,68,1,780,27
2565,851,40,1,520,22
2566,851,59,1,9400,22
2567,851,30,1,1320,22
2568,851,78,2,215,22
2569,851,15,2,540,22
2570,852,25,1,920,9
2571,853,53,1,8200,5
2572,853,14,2,1450,5
2573,854,21,3,33400,29
2574,855,55,2,780,1
2575,856,52,2,920,
2576,856,16,3,52000,
2577,857,18,3,21400,3
2578,857,20,1,1850,3
2579,858,55,2,780,9
2580,858,70,2,1180,9
2581,858,46,3,185,9
2582,858,33,1,420,9
2583,858,42,2,480,9
2584,859,19,1,4200,6
2585,859,13,3,760,6
2586,860,60,1,1750,24
2587,861,70,1,1180,22
2588,862,5,2,3900,28
2589,863,47,1,72,7
2590,864,58,3,1180,
2591,864,16,3,52000,
2592,864,21,1,33400,
2593,864,79,1,6800,
2594,864,17,1,14800,
2595,865,55,3,780,26
2596,865,11,3,1180,26
2597,865,51,3,340,26
2598,865,65,3,640,26
2599,866,55,2,780,16
2600,866,43,2,620,16
2601,866,26,1,2400,16
2602,867,41,2,2200,25
2603,867,49,3,88,25
2604,867,63,2,1480,25
2605,868,56,1,5600,28
2606,868,3,2,26400,28
2607,868,36,3,6200,28
2608,869,5,1,3900,22
2609,869,5,2,3900,22
2610,869,6,3,720,22
2611,869,5,1,3900,22
2612,869,67,1,540,22
2613,870,39,3,1950,14
2614,870,48,2,126,14
2615,870,44,2,1400,14
2616,870,40,3,520,14
2617,871,27,2,8700,18
2618,871,34,2,2450,18
2619,871,45,3,58,18
2620,872,57,3,7600,
2621,872,3,3,26400,
2622,872,56,2,5600,
2623,872,76,3,9200,
2624,873,23,1,1280,16
2625,873,65,1,640,16
2626,874,54,1,260,13
2627,874,5,2,3900,13
2628,874,15,1,540,13
2629,874,46,2,185,13
2630,875,23,1,1280,20
2631,875,50,3,240,20
2632,876,78,2,215,11
2633,876,61,1,390,11
2634,876,27,2,8700,11
2635,877,55,1,780,3
2636,878,55,2,780,18
2637,878,58,3,1180,18
2638,878,26,3,2400,18
2639,878,15,2,540,18
2640,878,10,3,860,18
2641,879,20,2,1850,20
2642,879,75,2,1180,20
2643,879,67,3,540,20
2644,879,28,1,680,20
2645,879,72,1,540,20
2646,880,8,2,210,
2647,881,69,2,1450,26
2648,881,65,1,640,26
2649,881,22,1,640,26
2650,881,46,2,185,26
2651,882,29,3,340,21
2652,882,4,2,11800,21
2653,882,32,3,1180,21
2654,883,41,2,2200,9
2655,883,47,2,72,9
2656,883,25,1,920,9
2657,883,57,2,7600,9
2658,884,32,2,1180,13
2659,884,71,2,2100,13
2660,884,49,2,88,13
2661,884,44,2,1400,13
2662,884,4,1,11800,13
2663,885,17,3,14800,4
2664,885,49,2,88,4
2665,885,54,2,260,4
2666,885,6,2,720,4
2667,885,7,3,95,4
2668,886,78,1,215,20
2669,887,74,3,330,15
2670,887,78,1,215,15
2671,888,21,1,33400,
2672,888,65,2,640,
2673,888,24,3,8800,
2674,889,66,2,3200,22
2675,889,13,3,760,22
2676,889,42,3,480,22
2677,889,1,2,18500,22
2678,890,57,2,7600,7
2679,891,28,1,680,18
2680,891,7,3,95,18
2681,892,65,3,640,9
2682,892,77,3,12600,9
2683,893,1,3,18500,23
2684,893,66,3,3200,23
2685,893,29,3,340,23
2686,893,34,3,2450,23
2687,894,53,3,8200,7
2688,894,65,3,640,7
2689,894,79,3,6800,7
2690,894,59,1,9400,7
2691,894,63,2,1480,7
2692,895,10,2,860,6
2693,896,35,2,860,
2694,896,21,3,33400,
2695,896,79,3,6800,
2696,896,46,3,185,
2697,897,6,1,720,20
2698,897,52,2,920,20
2699,897,57,3,7600,20
2700,898,4,1,11800,11
2701,898,45,1,58,11
2702,898,63,3,1480,11
2703,898,74,3,330,11
2704,899,49,2,88,19
2705,899,78,2,215,19
2706,899,54,1,260,19
2707,899,56,2,5600,19
2708,899,10,1,860,19
2709,900,46,3,185,28
2710,900,78,2,215,28
2711,900,73,3,680,28
2712,900,38,3,2850,28
2713,901,50,2,240,19
2714,901,52,1,920,19
2715,901,45,3,58,19
2716,901,38,1,2850,19
2717,902,64,2,260,29
2718,902,39,2,1950,29
2719,902,58,1,1180,29
2720,902,78,2,215,29
2721,903,43,1,620,24
2722,903,2,3,14200,24
2723,903,15,2,540,24
2724,903,48,2,126,24
2725,903,65,3,640,24
2726,904,29,2,340,
2727,904,49,3,88,
2728,904,52,1,920,
2729,905,79,1,6800,18
2730,905,62,3,520,18
2731,905,66,2,3200,18
2732,905,25,2,920,18
2733,906,79,1,6800,27
2734,906,32,1,1180,27
2735,907,75,2,1180,16
2736,907,73,2,680,16
2737,907,72,2,540,16
2738,907,60,1,1750,16
2739,908,74,2,330,9
2740,909,18,3,21400,15
2741,910,13,2,760,9
2742,910,36,2,6200,9
2743,910,10,3,860,9
2744,910,37,1,7400,9
2745,910,59,2,9400,9
2746,911,17,1,14800,4
2747,911,27,1,8700,4
2748,912,21,2,33400,
2749,913,8,2,210,28
2750,913,75,2,1180,28
2751,913,57,1,7600,28
2752,913,9,3,1280,28
2753,914,40,2,520,15
2754,915,77,1,12600,30
2755,915,23,2,1280,30
2756,915,10,3,860,30
2757,915,48,1,126,30
2758,916,14,2,1450,17
2759,916,77,1,12600,17
2760,917,79,3,6800,22
2761,917,18,3,21400,22
2762,917,8,1,210,22
2763,918,34,3,2450,4
2764,918,53,1,8200,4
2765,918,67,3,540,4
2766,918,18,3,21400,4
2767,919,10,3,860,4
2768,919,15,3,540,4
2769,919,2,3,14200,4
2770,919,37,2,7400,4
2771,919,28,2,680,4
2772,920,60,3,1750,
2773,920,71,1,2100,
2774,920,41,3,2200,
2775,920,75,1,1180,
2776,920,26,2,2400,
2777,921,5,2,3900,8
2778,921,76,1,9200,8
2779,921,75,1,1180,8
2780,921,41,2,2200,8
2781,922,41,3,2200,22
2782,922,36,3,6200,22
2783,922,12,1,3250,22
2784,922,65,3,640,22
2785,923,36,2,6200,28
2786,923,3,1,26400,28
2787,923,27,1,8700,28
2788,923,41,2,2200,28
2789,924,6,2,720,1
2790,924,22,3,640,1
2791,924,66,1,3200,1
2792,924,48,3,126,1
2793,925,46,3,185,28
2794,926,23,3,1280,10
2795,927,74,1,330,25
2796,927,33,3,420,25
2797,928,37,1,7400,
2798,928,11,2,1180,
2799,929,4,3,11800,4
2800,929,56,2,5600,4
2801,929,37,3,7400,4
2802,929,21,3,33400,4
2803,930,27,3,8700,14
2804,930,15,1,540,14
2805,931,42,1,480,30
2806,932,65,2,640,3
2807,933,46,1,185,25
2808,934,12,2,3250,14
2809,935,66,1,3200,10
2810,936,17,2,14800,
2811,936,48,1,126,
2812,936,75,1,1180,
2813,937,51,2,340,9
2814,937,55,1,780,9
2815,937,12,3,3250,9
2816,938,24,2,8800,3
2817,938,28,3,680,3
2818,938,57,3,7600,3
2819,938,13,3,760,3
2820,939,56,2,5600,1
2821,939,24,3,8800,1
2822,940,48,2,126,19
2823,940,44,3,1400,19
2824,940,12,3,3250,19
2825,941,24,1,8800,2
2826,941,75,3,1180,2
2827,941,31,1,3100,2
2828,941,47,3,72,2
2829,941,12,3,3250,2
2830,942,78,2,215,28
2831,942,42,2,480,28
2832,942,42,3,480,28
2833,943,29,2,340,17
2834,943,40,2,520,17
2835,943,23,2,1280,17
2836,943,66,2,3200,17
2837,944,62,2,520,
2838,944,71,2,2100,
2839,945,75,3,1180,26
2840,945,13,1,760,26
2841,945,72,1,540,26
2842,945,33,1,420,26
2843,946,74,3,330,10
2844,946,55,2,780,10
2845,947,32,1,1180,6
2846,947,25,1,920,6
2847,947,56,1,5600,6
2848,947,20,2,1850,6
2849,948,52,2,920,18
2850,948,42,2,480,18
2851,949,44,1,1400,9
2852,950,69,3,1450,2
2853,950,4,3,11800,2
2854,950,50,1,240,2
2855,950,39,1,1950,2
2856,951,45,3,58,20
2857,951,26,1,2400,20
2858,951,13,1,760,20
2859,951,10,2,860,20
2860,951,72,3,540,20
2861,952,60,3,1750,
2862,952,62,3,520,
2863,952,58,1,1180,
2864,952,20,3,1850,
2865,953,51,2,340,18
2866,953,35,2,860,18
2867,953,79,2,6800,18
2868,953,75,3,1180,18
2869,953,23,3,1280,18
2870,954,42,3,480,14
2871,955,72,1,540,27
2872,955,44,3,1400,27
2873,955,49,1,88,27
2874,956,3,3,26400,20
2875,956,40,3,520,20
2876,956,15,2,540,20
2877,957,2,1,14200,25
2878,957,62,2,520,25
2879,958,45,2,58,7
2880,958,62,1,520,7
2881,958,58,2,1180,7
2882,959,48,3,126,15
2883,959,15,2,540,15
2884,960,22,2,640,
2885,960,63,3,1480,
2886,960,51,1,340,
2887,960,21,3,33400,
2888,960,24,1,8800,
2889,961,64,1,260,1
2890,961,15,2,540,1
2891,961,48,1,126,1
2892,962,17,3,14800,22
2893,962,68,2,780,22
2894,962,3,1,26400,22
2895,963,17,2,14800,13
2896,963,38,1,2850,13
2897,964,29,2,340,20
2898,964,3,1,26400,20
2899,964,9,3,1280,20
2900,965,51,2,340,2
2901,965,30,1,1320,2
2902,965,65,3,640,2
2903,966,20,3,1850,19
2904,966,4,2,11800,19
2905,967,29,2,340,30
2906,967,22,2,640,30
2907,967,43,3,620,30
2908,967,73,3,680,30
2909,967,39,3,1950,30
2910,968,61,3,390,
2911,968,77,1,12600,
2912,968,35,2,860,
2913,968,11,1,1180,
2914,968,25,1,920,
2915,969,46,1,185,29
2916,969,22,1,640,29
2917,969,22,1,640,29
2918,970,49,2,88,12
2919,971,48,1,126,1
2920,971,79,3,6800,1
2921,971,69,1,1450,1
2922,972,68,2,780,6
2923,973,62,3,520,25
2924,973,78,3,215,25
2925,973,11,1,1180,25
2926,973,12,2,3250,25
2927,973,58,2,1180,25
2928,974,9,3,1280,16
2929,974,39,1,1950,16
2930,975,9,1,1280,12
2931,976,60,1,1750,
2932,977,16,2,52000,13
2933,977,4,1,11800,13
2934,978,62,1,520,22
2935,979,30,3,1320,20
2936,979,46,1,185,20
2937,979,45,2,58,20
2938,980,8,1,210,28
2939,980,78,1,215,28
2940,980,32,1,1180,28
2941,981,61,2,390,13
2942,982,43,1,620,12
2943,982,36,2,6200,12
2944,983,77,2,12600,24
2945,983,23,2,1280,24
2946,984,61,2,390,
2947,984,72,1,540,
2948,984,62,3,520,
2949,985,52,2,920,10
2950,985,74,2,330,10
2951,986,35,1,860,12
2952,986,47,1,72,12
2953,986,55,3,780,12
2954,986,6,2,720,12
2955,987,47,1,72,18
2956,987,73,2,680,18
2957,987,11,1,1180,18
2958,987,66,3,3200,18
2959,987,25,1,920,18
2960,988,11,3,1180,15
2961,988,50,1,240,15
2962,988,68,2,780,15
2963,988,25,2,920,15
2964,989,50,1,240,4
2965,989,74,2,330,4
2966,989,53,1,8200,4
2967,989,58,3,1180,4
2968,990,55,1,780,20
2969,991,42,3,480,20
2970,991,19,3,4200,20
2971,991,21,2,33400,20
2972,992,13,3,760,
2973,992,66,1,3200,
2974,993,11,1,1180,8
2975,993,32,3,1180,8
2976,993,74,3,330,8
2977,993,72,2,540,8
2978,993,53,2,8200,8
2979,994,40,1,520,10
2980,995,66,1,3200,17
2981,995,48,2,126,17
2982,996,79,2,6800,14
2983,996,42,1,480,14
2984,997,60,3,1750,7
2985,997,40,3,520,7
2986,997,62,1,520,7
2987,997,61,2,390,7
2988,997,2,2,14200,7
2989,998,66,3,3200,26
2990,998,69,2,1450,26
2991,998,66,1,3200,26
2992,998,16,2,52000,26
2993,999,9,1,1280,10
2994,999,73,3,680,10
2995,1000,23,2,1280,
2996,1000,61,3,390,
2997,1000,50,2,240,
2998,1001,11,2,1180,21
2999,1001,74,1,330,21
3000,1002,15,2,540,4
3001,1003,39,2,1950,19
3002,1003,53,2,8200,19
3003,1004,33,1,420,13
3004,1005,58,1,1180,10
3005,1005,60,2,1750,10
3006,1005,41,1,2200,10
3007,1006,47,3,72,16
3008,1006,62,2,520,16
3009,1006,39,2,1950,16
3010,1006,17,1,14800,16
3011,1006,14,1,1450,16
3012,1007,57,3,7600,24
3013,1008,25,2,920,
3014,1008,12,1,3250,
3015,1008,31,2,3100,
3016,1009,26,3,2400,28
3017,1009,18,3,21400,28
3018,1009,50,3,240,28
3019,1009,58,1,1180,28
3020,1009,13,1,760,28
3021,1010,64,1,260,10
3022,1011,28,2,680,30
3023,1011,10,2,860,30
3024,1011,58,3,1180,30
3025,1011,5,2,3900,30
3026,1012,19,1,4200,1
3027,1012,37,1,7400,1
3028,1013,64,1,260,10
3029,1013,78,3,215,10
3030,1014,15,3,540,26
3031,1014,58,2,1180,26
3032,1014,21,3,33400,26
3033,1015,28,2,680,9
3034,1015,25,1,920,9
3035,1015,28,1,680,9
3036,1016,43,2,620,
3037,1017,21,3,33400,18
3038,1017,25,1,920,18
3039,1018,31,3,3100,10
3040,1018,18,1,21400,10
3041,1018,69,3,1450,10
3042,1018,55,2,780,10
3043,1018,54,3,260,10
3044,1019,75,2,1180,13
3045,1019,48,2,126,13
3046,1019,73,2,680,13
3047,1019,2,1,14200,13
3048,1019,59,1,9400,13
3049,1020,74,3,330,23
3050,1020,51,1,340,23
3051,1020,73,3,680,23
3052,1020,41,3,2200,23
3053,1021,5,1,3900,26
3054,1021,4,3,11800,26
3055,1022,68,2,780,17
3056,1022,10,2,860,17
3057,1022,39,1,1950,17
3058,1023,1,2,18500,19
3059,1024,6,1,720,
3060,1024,6,2,720,
3061,1025,33,3,420,25
3062,1026,4,2,11800,26
3063,1026,73,3,680,26
3064,1026,3,3,26400,26
3065,1026,49,3,88,26
3066,1026,29,1,340,26
3067,1027,22,2,640,6
3068,1027,75,3,1180,6
3069,1027,68,2,780,6
3070,1028,8,1,210,28
3071,1028,11,1,1180,28
3072,1029,49,3,88,18
3073,1029,36,3,6200,18
3074,1029,54,3,260,18
3075,1029,44,1,1400,18
3076,1029,47,1,72,18
3077,1030,33,3,420,6
3078,1030,57,1,7600,6
3079,1030,15,3,540,6
3080,1030,43,1,620,6
3081,1030,50,1,240,6
3082,1031,20,2,1850,8
3083,1032,65,3,640,
3084,1032,50,2,240,
3085,1032,25,3,920,
3086,1033,67,2,540,22
3087,1033,36,2,6200,22
3088,1034,13,3,760,11
3089,1035,57,1,7600,22
3090,1035,4,3,11800,22
3091,1035,61,2,390,22
3092,1035,70,2,1180,22
3093,1035,50,3,240,22
3094,1036,66,3,3200,24
3095,1037,70,1,1180,12
3096,1038,79,2,6800,19
3097,1038,41,2,2200,19
3098,1038,42,3,480,19
3099,1039,12,1,3250,4
3100,1039,69,3,1450,4
3101,1039,14,1,1450,4
3102,1040,60,3,1750,
3103,1040,55,3,780,
3104,1041,50,3,240,9
3105,1041,61,2,390,9
3106,1041,77,1,12600,9
3107,1042,63,2,1480,10
3108,1042,57,2,7600,10
3109,1042,62,1,520,10
3110,1042,20,1,1850,10
3111,1042,31,3,3100,10
3112,1043,72,3,540,30
3113,1044,71,1,2100,4
3114,1044,4,2,11800,4
3115,1044,14,1,1450,4
3116,1044,65,3,640,4
3117,1044,31,1,3100,4
3118,1045,57,1,7600,11
3119,1046,20,1,1850,17
3120,1047,77,1,12600,3
3121,1047,69,2,1450,3
3122,1047,54,3,260,3
3123,1047,67,1,540,3
3124,1047,34,1,2450,3
3125,1048,50,2,240,
3126,1048,62,2,520,
3127,1049,49,1,88,3
3128,1050,52,3,920,27
3129,1050,49,2,88,27
3130,1050,79,1,6800,27
3131,1050,10,2,860,27
3132,1051,73,1,680,5
3133,1051,23,3,1280,5
3134,1051,10,2,860,5
3135,1051,36,1,6200,5
3136,1051,41,3,2200,5
3137,1052,64,3,260,30
3138,1053,31,3,3100,20
3139,1054,10,3,860,20
3140,1054,42,1,480,20
3141,1054,21,3,33400,20
3142,1054,4,2,11800,20
3143,1054,74,1,330,20
3144,1055,31,2,3100,27
3145,1055,18,2,21400,27
3146,1055,72,1,540,27
3147,1055,27,3,8700,27
3148,1056,53,3,8200,
3149,1057,30,1,1320,4
3150,1058,35,2,860,5
3151,1059,6,2,720,25
3152,1059,42,3,480,25
3153,1059,23,2,1280,25
3154,1059,68,2,780,25
3155,1059,4,3,11800,25
3156,1060,60,1,1750,10
3157,1060,48,3,126,10
3158,1060,30,1,1320,10
3159,1061,77,2,12600,22
3160,1061,17,3,14800,22
3161,1062,5,1,3900,3
3162,1062,79,2,6800,3
3163,1063,45,2,58,6
3164,1063,41,2,2200,6
3165,1063,64,2,260,6
3166,1063,14,2,1450,6
3167,1063,44,1,1400,6
3168,1064,31,2,3100,
3169,1064,68,3,780,
3170,1064,9,3,1280,
3171,1064,57,1,7600,
3172,1065,13,2,760,8
3173,1065,11,3,1180,8
3174,1065,40,3,520,8
3175,1066,41,2,2200,5
3176,1066,16,1,52000,5
3177,1066,34,1,2450,5
3178,1067,72,3,540,16
3179,1067,28,2,680,16
3180,1067,28,3,680,16
3181,1067,31,2,3100,16
3182,1068,69,1,1450,6
3183,1069,57,3,7600,3
3184,1069,70,1,1180,3
3185,1069,78,3,215,3
3186,1070,52,3,920,7
3187,1070,31,3,3100,7
3188,1070,32,3,1180,7
3189,1070,34,1,2450,7
3190,1070,53,2,8200,7
3191,1071,68,3,780,27
3192,1071,59,3,9400,27
3193,1071,20,3,1850,27
3194,1071,26,3,2400,27
3195,1071,17,2,14800,27
3196,1072,63,2,1480,
3197,1073,53,1,8200,11
3198,1074,14,3,1450,23
3199,1074,74,3,330,23
3200,1075,21,2,33400,20
3201,1075,61,3,390,20
3202,1075,63,1,1480,20
3203,1075,34,1,2450,20
3204,1075,69,3,1450,20
3205,1076,61,2,390,7
3206,1076,35,2,860,7
3207,1076,34,3,2450,7
3208,1076,79,1,6800,7
3209,1076,77,3,12600,7
3210,1077,32,1,1180,2
3211,1077,58,1,1180,2
3212,1077,1,1,18500,2
3213,1078,64,1,260,20
3214,1078,14,3,1450,20
3215,1078,35,1,860,20
3216,1079,77,3,12600,6
3217,1080,23,2,1280,
3218,1080,22,2,640,
3219,1080,69,3,1450,
3220,1080,31,2,3100,
3221,1080,18,3,21400,
3222,1081,16,3,52000,4
3223,1081,24,2,8800,4
3224,1082,20,2,1850,4
3225,1082,46,1,185,4
3226,1083,2,2,14200,4
3227,1084,11,3,1180,2
3228,1084,21,2,33400,2
3229,1084,55,3,780,2
3230,1084,36,2,6200,2
3231,1084,50,1,240,2
3232,1085,74,2,330,22
3233,1085,30,2,1320,22
3234,1085,58,1,1180,22
3235,1086,59,1,9400,3
3236,1086,72,3,540,3
3237,1086,39,3,1950,3
3238,1087,46,1,185,9
3239,1087,21,3,33400,9
3240,1087,1,2,18500,9
3241,1087,68,3,780,9
3242,1088,75,1,1180,
3243,1088,50,1,240,
3244,1088,70,2,1180,
3245,1088,37,1,7400,
3246,1088,24,1,8800,
3247,1089,77,2,12600,20
3248,1089,46,2,185,20
3249,1089,22,3,640,20
3250,1090,13,1,760,12
3251,1090,50,1,240,12
3252,1090,74,1,330,12
3253,1090,34,1,2450,12
3254,1090,60,3,1750,12
3255,1091,19,1,4200,20
3256,1091,51,2,340,20
3257,1092,21,3,33400,13
3258,1092,60,3,1750,13
3259,1092,65,1,640,13
3260,1093,4,2,11800,2
3261,1093,14,2,1450,2
3262,1093,55,3,780,2
3263,1093,26,2,2400,2
3264,1094,59,1,9400,1
3265,1094,77,3,12600,1
3266,1094,30,3,1320,1
3267,1094,25,3,920,1
3268,1094,37,2,7400,1
3269,1095,50,2,240,7
3270,1095,74,1,330,7
3271,1095,75,2,1180,7
3272,1096,78,3,215,
3273,1096,70,1,1180,
3274,1096,77,1,12600,
3275,1096,3,1,26400,
3276,1096,5,3,3900,
3277,1097,70,3,1180,3
3278,1097,53,2,8200,3
3279,1097,72,2,540,3
3280,1097,45,3,58,3
3281,1097,59,3,9400,3
3282,1098,21,3,33400,12
3283,1098,74,3,330,12
3284,1098,63,2,1480,12
3285,1099,20,2,1850,25
3286,1099,53,3,8200,25
3287,1099,14,2,1450,25
3288,1099,55,2,780,25
3289,1099,74,3,330,25
3290,1100,28,3,680,29
3291,1100,65,3,640,29
3292,1100,33,1,420,29
3293,1101,24,1,8800,30
3294,1101,38,2,2850,30
3295,1101,72,1,540,30
3296,1101,23,3,1280,30
3297,1102,39,1,1950,1
3298,1102,57,2,7600,1
3299,1102,68,1,780,1
3300,1102,21,2,33400,1
3301,1102,37,1,7400,1
3302,1103,48,2,126,1
3303,1103,3,1,26400,1
3304,1104,67,1,540,
3305,1105,40,2,520,10
3306,1106,56,2,5600,19
3307,1106,18,2,21400,19
3308,1106,24,3,8800,19
3309,1106,78,2,215,19
3310,1106,70,1,1180,19
3311,1107,2,1,14200,7
3312,1107,8,3,210,7
3313,1108,4,3,11800,28
3314,1108,7,1,95,28
3315,1108,70,1,1180,28
3316,1108,54,2,260,28
3317,1109,73,1,680,17
3318,1109,75,3,1180,17
3319,1109,31,1,3100,17
