mention_id,post_id,product_id,confidence_score,mention_type,created_at
485,665,4,0.978,direct,2026-05-13T09:49:19Z
486,666,63,0.821,semantic,2026-05-13T09:49:19Z
487,667,58,0.791,hashtag,2026-05-13T09:49:19Z
488,668,28,0.851,visual,2026-05-13T09:49:19Z
489,669,69,0.916,inferred,2026-05-13T09:49:19Z
490,670,55,0.84,direct,2026-05-13T09:49:19Z
491,672,70,0.978,hashtag,2026-05-13T09:49:19Z
492,674,32,0.714,inferred,2026-05-13T09:49:19Z
493,675,52,0.822,direct,2026-05-13T09:49:19Z
494,676,49,0.896,semantic,2026-05-13T09:49:19Z
495,677,39,0.778,hashtag,2026-05-13T09:49:19Z
496,678,65,0.898,visual,2026-05-13T09:49:19Z
497,681,72,0.891,semantic,2026-05-13T09:49:19Z
498,682,38,0.743,hashtag,2026-05-13T09:49:19Z
499,684,68,0.78,inferred,2026-05-13T09:49:19Z
500,687,67,0.825,hashtag,2026-05-13T09:49:19Z
501,688,54,0.972,visual,2026-05-13T09:49:19Z
502,690,13,0.814,direct,2026-05-13T09:49:19Z
503,691,54,0.791,semantic,2026-05-13T09:49:19Z
504,694,48,0.793,inferred,2026-05-13T09:49:19Z
505,696,47,0.98,semantic,2026-05-13T09:49:19Z
506,697,46,0.809,hashtag,2026-05-13T09:49:19Z
507,698,15,0.789,visual,2026-05-13T09:49:19Z
508,701,70,0.783,semantic,2026-05-13T09:49:19Z
509,702,35,0.769,hashtag,2026-05-13T09:49:19Z
510,703,38,0.758,visual,2026-05-13T09:49:19Z
511,704,23,0.781,inferred,2026-05-13T09:49:19Z
512,705,43,0.764,direct,2026-05-13T09:49:19Z
513,710,71,0.733,direct,2026-05-13T09:49:19Z
514,712,57,0.924,hashtag,2026-05-13T09:49:19Z
515,713,2,0.971,visual,2026-05-13T09:49:19Z
516,714,19,0.753,inferred,2026-05-13T09:49:19Z
517,716,14,0.825,semantic,2026-05-13T09:49:19Z
518,717,8,0.869,hashtag,2026-05-13T09:49:19Z
519,718,9,0.968,visual,2026-05-13T09:49:19Z
520,720,17,0.785,direct,2026-05-13T09:49:19Z
521,721,73,0.886,semantic,2026-05-13T09:49:19Z
522,722,49,0.825,hashtag,2026-05-13T09:49:19Z
523,723,37,0.751,visual,2026-05-13T09:49:19Z
524,724,1,0.703,inferred,2026-05-13T09:49:19Z
525,727,19,0.891,hashtag,2026-05-13T09:49:19Z
526,728,25,0.735,visual,2026-05-13T09:49:19Z
527,729,46,0.761,inferred,2026-05-13T09:49:19Z
528,731,63,0.866,semantic,2026-05-13T09:49:19Z
529,733,38,0.991,visual,2026-05-13T09:49:19Z
530,734,73,0.992,inferred,2026-05-13T09:49:19Z
531,735,25,0.74,direct,2026-05-13T09:49:19Z
532,737,33,0.756,hashtag,2026-05-13T09:49:19Z
533,738,69,0.71,visual,2026-05-13T09:49:19Z
534,740,12,0.833,direct,2026-05-13T09:49:19Z
535,741,29,0.824,semantic,2026-05-13T09:49:19Z
536,742,78,0.866,hashtag,2026-05-13T09:49:19Z
537,743,6,0.909,visual,2026-05-13T09:49:19Z
538,746,56,0.874,semantic,2026-05-13T09:49:19Z
539,748,33,0.877,visual,2026-05-13T09:49:19Z
540,749,75,0.897,inferred,2026-05-13T09:49:19Z
541,750,46,0.956,direct,2026-05-13T09:49:19Z
542,751,65,0.842,semantic,2026-05-13T09:49:19Z
543,752,32,0.834,hashtag,2026-05-13T09:49:19Z
544,753,35,0.922,visual,2026-05-13T09:49:19Z
545,754,3,0.854,inferred,2026-05-13T09:49:19Z
546,757,49,0.946,hashtag,2026-05-13T09:49:19Z
547,758,13,0.956,visual,2026-05-13T09:49:19Z
548,760,50,0.988,direct,2026-05-13T09:49:19Z
549,763,10,0.818,visual,2026-05-13T09:49:19Z
550,764,21,0.751,inferred,2026-05-13T09:49:19Z
551,765,57,0.976,direct,2026-05-13T09:49:19Z
552,767,30,0.955,hashtag,2026-05-13T09:49:19Z
553,769,64,0.902,inferred,2026-05-13T09:49:19Z
554,770,33,0.773,direct,2026-05-13T09:49:19Z
555,771,18,0.803,semantic,2026-05-13T09:49:19Z
556,773,51,0.811,visual,2026-05-13T09:49:19Z
557,774,53,0.788,inferred,2026-05-13T09:49:19Z
558,777,28,0.833,hashtag,2026-05-13T09:49:19Z
559,778,6,0.964,visual,2026-05-13T09:49:19Z
560,779,48,0.95,inferred,2026-05-13T09:49:19Z
561,780,20,0.713,direct,2026-05-13T09:49:19Z
562,783,65,0.938,visual,2026-05-13T09:49:19Z
563,786,2,0.919,semantic,2026-05-13T09:49:19Z
564,788,30,0.906,visual,2026-05-13T09:49:19Z
565,792,60,0.798,hashtag,2026-05-13T09:49:19Z
566,793,48,0.888,visual,2026-05-13T09:49:19Z
567,794,69,0.805,inferred,2026-05-13T09:49:19Z
568,795,36,0.782,direct,2026-05-13T09:49:19Z
569,799,15,0.886,inferred,2026-05-13T09:49:19Z
570,800,19,0.861,direct,2026-05-13T09:49:19Z
571,801,35,0.879,semantic,2026-05-13T09:49:19Z
572,802,70,0.789,hashtag,2026-05-13T09:49:19Z
573,803,15,0.809,visual,2026-05-13T09:49:19Z
574,804,69,0.835,inferred,2026-05-13T09:49:19Z
575,805,54,0.867,direct,2026-05-13T09:49:19Z
576,806,53,0.923,semantic,2026-05-13T09:49:19Z
577,808,79,0.872,visual,2026-05-13T09:49:19Z
578,809,61,0.865,inferred,2026-05-13T09:49:19Z
579,810,53,0.985,direct,2026-05-13T09:49:19Z
580,811,58,0.731,semantic,2026-05-13T09:49:19Z
581,812,6,0.994,hashtag,2026-05-13T09:49:19Z
582,813,53,0.937,visual,2026-05-13T09:49:19Z
583,816,5,0.847,semantic,2026-05-13T09:49:19Z
584,817,16,0.845,hashtag,2026-05-13T09:49:19Z
585,819,77,0.765,inferred,2026-05-13T09:49:19Z
586,822,19,0.871,hashtag,2026-05-13T09:49:19Z
587,825,25,0.836,direct,2026-05-13T09:49:19Z
588,826,31,0.898,semantic,2026-05-13T09:49:19Z
589,829,72,0.978,inferred,2026-05-13T09:49:19Z
590,831,78,0.927,semantic,2026-05-13T09:49:19Z
591,832,47,0.981,hashtag,2026-05-13T09:49:19Z
592,833,72,0.918,visual,2026-05-13T09:49:19Z
593,834,24,0.726,inferred,2026-05-13T09:49:19Z
594,835,16,0.816,direct,2026-05-13T09:49:19Z
595,837,61,0.737,hashtag,2026-05-13T09:49:19Z
596,838,34,0.803,visual,2026-05-13T09:49:19Z
597,843,19,0.821,visual,2026-05-13T09:49:19Z
598,845,16,0.837,direct,2026-05-13T09:49:19Z
599,846,49,0.991,semantic,2026-05-13T09:49:19Z
600,847,27,0.992,hashtag,2026-05-13T09:49:19Z
601,848,53,0.903,visual,2026-05-13T09:49:19Z
602,849,3,0.952,inferred,2026-05-13T09:49:19Z
603,850,2,0.957,direct,2026-05-13T09:49:19Z
604,851,15,0.788,semantic,2026-05-13T09:49:19Z
605,854,24,0.821,inferred,2026-05-13T09:49:19Z
606,857,50,0.823,hashtag,2026-05-13T09:49:19Z
607,858,20,0.861,visual,2026-05-13T09:49:19Z
608,859,43,0.881,inferred,2026-05-13T09:49:19Z
609,861,72,0.924,semantic,2026-05-13T09:49:19Z
610,862,69,0.76,hashtag,2026-05-13T09:49:19Z
611,864,24,0.83,inferred,2026-05-13T09:49:19Z
612,865,6,0.888,direct,2026-05-13T09:49:19Z
613,866,67,0.804,semantic,2026-05-13T09:49:19Z
614,867,2,0.928,hashtag,2026-05-13T09:49:19Z
615,868,40,0.768,visual,2026-05-13T09:49:19Z
616,869,11,0.956,inferred,2026-05-13T09:49:19Z
617,870,63,0.926,direct,2026-05-13T09:49:19Z
618,871,71,0.818,semantic,2026-05-13T09:49:19Z
619,872,56,0.805,hashtag,2026-05-13T09:49:19Z
620,873,26,0.744,visual,2026-05-13T09:49:19Z
621,877,58,0.832,hashtag,2026-05-13T09:49:19Z
622,878,9,0.762,visual,2026-05-13T09:49:19Z
623,879,7,0.865,inferred,2026-05-13T09:49:19Z
624,881,25,0.736,semantic,2026-05-13T09:49:19Z
625,882,11,0.987,hashtag,2026-05-13T09:49:19Z
626,884,42,0.895,inferred,2026-05-13T09:49:19Z
627,887,39,0.964,hashtag,2026-05-13T09:49:19Z
628,888,32,0.936,visual,2026-05-13T09:49:19Z
629,889,51,0.728,inferred,2026-05-13T09:49:19Z
630,891,12,0.854,semantic,2026-05-13T09:49:19Z
631,892,70,0.913,hashtag,2026-05-13T09:49:19Z
632,895,42,0.707,direct,2026-05-13T09:49:19Z
633,898,24,0.839,visual,2026-05-13T09:49:19Z
634,899,78,0.853,inferred,2026-05-13T09:49:19Z
635,900,53,0.855,direct,2026-05-13T09:49:19Z
636,901,63,0.734,semantic,2026-05-13T09:49:19Z
637,902,63,0.704,hashtag,2026-05-13T09:49:19Z
638,903,65,0.961,visual,2026-05-13T09:49:19Z
639,904,75,0.783,inferred,2026-05-13T09:49:19Z
640,905,79,0.751,direct,2026-05-13T09:49:19Z
641,906,30,0.868,semantic,2026-05-13T09:49:19Z
642,908,36,0.922,visual,2026-05-13T09:49:19Z
643,909,37,0.733,inferred,2026-05-13T09:49:19Z
644,910,76,0.702,direct,2026-05-13T09:49:19Z
645,914,40,0.91,inferred,2026-05-13T09:49:19Z
646,915,46,0.82,direct,2026-05-13T09:49:19Z
647,917,79,0.922,hashtag,2026-05-13T09:49:19Z
648,920,16,0.826,direct,2026-05-13T09:49:19Z
649,924,19,0.73,inferred,2026-05-13T09:49:19Z
650,926,69,0.852,semantic,2026-05-13T09:49:19Z
651,927,54,0.907,hashtag,2026-05-13T09:49:19Z
652,928,15,0.953,visual,2026-05-13T09:49:19Z
653,929,69,0.853,inferred,2026-05-13T09:49:19Z
654,930,16,0.816,direct,2026-05-13T09:49:19Z
655,931,16,0.781,semantic,2026-05-13T09:49:19Z
656,932,56,0.75,hashtag,2026-05-13T09:49:19Z
657,933,72,0.724,visual,2026-05-13T09:49:19Z
658,934,51,0.965,inferred,2026-05-13T09:49:19Z
659,935,3,0.876,direct,2026-05-13T09:49:19Z
660,936,27,0.997,semantic,2026-05-13T09:49:19Z
661,937,32,0.82,hashtag,2026-05-13T09:49:19Z
662,938,31,0.882,visual,2026-05-13T09:49:19Z
663,941,41,0.756,semantic,2026-05-13T09:49:19Z
664,943,15,0.913,visual,2026-05-13T09:49:19Z
665,945,45,0.825,direct,2026-05-13T09:49:19Z
666,948,16,0.803,visual,2026-05-13T09:49:19Z
667,949,68,0.973,inferred,2026-05-13T09:49:19Z
668,951,2,0.779,semantic,2026-05-13T09:49:19Z
669,953,62,0.767,visual,2026-05-13T09:49:19Z
670,954,2,0.884,inferred,2026-05-13T09:49:19Z
671,955,48,0.953,direct,2026-05-13T09:49:19Z
672,957,48,0.788,hashtag,2026-05-13T09:49:19Z
673,958,68,0.849,visual,2026-05-13T09:49:19Z
674,960,34,0.731,direct,2026-05-13T09:49:19Z
675,961,34,0.897,semantic,2026-05-13T09:49:19Z
676,962,30,0.763,hashtag,2026-05-13T09:49:19Z
677,963,62,0.777,visual,2026-05-13T09:49:19Z
678,964,19,0.861,inferred,2026-05-13T09:49:19Z
679,965,31,0.793,direct,2026-05-13T09:49:19Z
680,966,65,0.929,semantic,2026-05-13T09:49:19Z
681,970,65,0.714,direct,2026-05-13T09:49:19Z
682,971,64,0.743,semantic,2026-05-13T09:49:19Z
683,972,55,0.912,hashtag,2026-05-13T09:49:19Z
684,973,8,0.751,visual,2026-05-13T09:49:19Z
685,974,53,0.787,inferred,2026-05-13T09:49:19Z
686,975,24,0.813,direct,2026-05-13T09:49:19Z
687,976,53,0.843,semantic,2026-05-13T09:49:19Z
688,977,9,0.981,hashtag,2026-05-13T09:49:19Z
689,979,12,0.946,inferred,2026-05-13T09:49:19Z
690,980,45,0.791,direct,2026-05-13T09:49:19Z
691,981,46,0.711,semantic,2026-05-13T09:49:19Z
692,982,16,0.92,hashtag,2026-05-13T09:49:19Z
693,983,50,0.721,visual,2026-05-13T09:49:19Z
694,984,60,0.967,inferred,2026-05-13T09:49:19Z
695,985,59,0.824,direct,2026-05-13T09:49:19Z
696,986,6,0.92,semantic,2026-05-13T09:49:19Z
697,987,60,0.776,hashtag,2026-05-13T09:49:19Z
698,988,24,0.961,visual,2026-05-13T09:49:19Z
699,989,32,0.82,inferred,2026-05-13T09:49:19Z
700,991,76,0.78,semantic,2026-05-13T09:49:19Z
701,992,3,0.824,hashtag,2026-05-13T09:49:19Z
702,994,8,0.711,inferred,2026-05-13T09:49:19Z
703,995,76,0.919,direct,2026-05-13T09:49:19Z
704,996,27,0.904,semantic,2026-05-13T09:49:19Z
705,999,52,0.711,inferred,2026-05-13T09:49:19Z
706,1000,5,0.919,direct,2026-05-13T09:49:19Z
707,1001,54,0.77,semantic,2026-05-13T09:49:19Z
708,1002,49,0.759,hashtag,2026-05-13T09:49:19Z
709,1003,16,0.909,visual,2026-05-13T09:49:19Z
710,1004,68,0.857,inferred,2026-05-13T09:49:19Z
711,1005,3,0.917,direct,2026-05-13T09:49:19Z
712,1008,17,0.983,visual,2026-05-13T09:49:19Z
713,1009,63,0.789,inferred,2026-05-13T09:49:19Z
714,1011,57,0.809,semantic,2026-05-13T09:49:19Z
715,1012,19,0.89,hashtag,2026-05-13T09:49:19Z
716,1013,34,0.783,visual,2026-05-13T09:49:19Z
717,1014,52,0.994,inferred,2026-05-13T09:49:19Z
718,1015,37,0.858,direct,2026-05-13T09:49:19Z
719,1017,26,0.996,hashtag,2026-05-13T09:49:19Z
720,1018,35,0.934,visual,2026-05-13T09:49:19Z
721,1020,69,0.774,direct,2026-05-13T09:49:19Z
722,1022,77,0.942,hashtag,2026-05-13T09:49:19Z
723,1023,31,0.764,visual,2026-05-13T09:49:19Z
724,1028,70,0.81,visual,2026-05-13T09:49:19Z
725,1029,63,0.825,inferred,2026-05-13T09:49:19Z
726,1030,48,0.811,direct,2026-05-13T09:49:19Z
727,1033,18,0.836,visual,2026-05-13T09:49:19Z
728,1034,11,0.761,inferred,2026-05-13T09:49:19Z
729,1037,50,0.706,hashtag,2026-05-13T09:49:19Z
730,1038,73,0.875,visual,2026-05-13T09:49:19Z
731,1039,43,0.793,inferred,2026-05-13T09:49:19Z
732,1040,36,0.755,direct,2026-05-13T09:49:19Z
733,1041,61,0.752,semantic,2026-05-13T09:49:19Z
734,1042,8,0.903,hashtag,2026-05-13T09:49:19Z
735,1043,27,0.857,visual,2026-05-13T09:49:19Z
736,1044,48,0.95,inferred,2026-05-13T09:49:19Z
737,1045,55,0.874,direct,2026-05-13T09:49:19Z
738,1046,73,0.832,semantic,2026-05-13T09:49:19Z
739,1048,62,0.869,visual,2026-05-13T09:49:19Z
740,1049,8,0.921,inferred,2026-05-13T09:49:19Z
741,1050,54,0.958,direct,2026-05-13T09:49:19Z
742,1051,64,0.915,semantic,2026-05-13T09:49:19Z
743,1052,9,0.732,hashtag,2026-05-13T09:49:19Z
744,1053,74,0.728,visual,2026-05-13T09:49:19Z
745,1055,11,0.74,direct,2026-05-13T09:49:19Z
746,1056,39,0.792,semantic,2026-05-13T09:49:19Z
747,1058,69,0.867,visual,2026-05-13T09:49:19Z
748,1059,23,0.778,inferred,2026-05-13T09:49:19Z
749,1061,41,0.718,semantic,2026-05-13T09:49:19Z
750,1062,2,0.869,hashtag,2026-05-13T09:49:19Z
751,1063,13,0.83,visual,2026-05-13T09:49:19Z
752,1064,73,0.774,inferred,2026-05-13T09:49:19Z
753,1065,10,0.923,direct,2026-05-13T09:49:19Z
754,1066,28,0.965,semantic,2026-05-13T09:49:19Z
755,1067,9,0.804,hashtag,2026-05-13T09:49:19Z
756,1068,45,0.819,visual,2026-05-13T09:49:19Z
757,1071,33,0.911,semantic,2026-05-13T09:49:19Z
758,1072,78,0.876,hashtag,2026-05-13T09:49:19Z
759,1073,19,0.99,visual,2026-05-13T09:49:19Z
760,1074,60,0.918,inferred,2026-05-13T09:49:19Z
761,1076,71,0.789,semantic,2026-05-13T09:49:19Z
762,1078,3,0.723,visual,2026-05-13T09:49:19Z
763,1079,7,0.709,inferred,2026-05-13T09:49:19Z
764,1081,71,0.844,semantic,2026-05-13T09:49:19Z
765,1082,19,0.88,hashtag,2026-05-13T09:49:19Z
766,1083,33,0.828,visual,2026-05-13T09:49:19Z
767,1084,14,0.743,inferred,2026-05-13T09:49:19Z
768,1085,71,0.743,direct,2026-05-13T09:49:19Z
769,1086,13,0.797,semantic,2026-05-13T09:49:19Z
770,1087,63,0.96,hashtag,2026-05-13T09:49:19Z
771,1088,5,0.76,visual,2026-05-13T09:49:19Z
772,1091,29,0.783,semantic,2026-05-13T09:49:19Z
773,1094,42,0.989,inferred,2026-05-13T09:49:19Z
774,1095,46,0.893,direct,2026-05-13T09:49:19Z
775,1096,23,0.863,semantic,2026-05-13T09:49:19Z
776,1097,62,0.799,hashtag,2026-05-13T09:49:19Z
777,1098,59,0.92,visual,2026-05-13T09:49:19Z
778,1099,8,0.974,inferred,2026-05-13T09:49:19Z
779,1101,12,0.713,semantic,2026-05-13T09:49:19Z
780,1104,5,0.845,inferred,2026-05-13T09:49:19Z
781,1105,24,0.896,direct,2026-05-13T09:49:19Z
782,1106,60,0.841,semantic,2026-05-13T09:49:19Z
783,1107,18,0.966,hashtag,2026-05-13T09:49:19Z
784,1108,18,0.717,visual,2026-05-13T09:49:19Z
785,1109,75,0.92,inferred,2026-05-13T09:49:19Z
786,1110,46,0.742,direct,2026-05-13T09:49:19Z
787,1112,60,0.914,hashtag,2026-05-13T09:49:19Z
788,1113,7,0.884,visual,2026-05-13T09:49:19Z
789,1114,50,0.87,inferred,2026-05-13T09:49:19Z
790,1117,30,0.93,hashtag,2026-05-13T09:49:19Z
791,1119,9,0.835,inferred,2026-05-13T09:49:19Z
792,1120,79,0.781,direct,2026-05-13T09:49:19Z
793,1121,11,0.823,semantic,2026-05-13T09:49:19Z
794,1122,48,0.97,hashtag,2026-05-13T09:49:19Z
795,1123,48,0.979,visual,2026-05-13T09:49:19Z
796,1124,13,0.736,inferred,2026-05-13T09:49:19Z
797,1125,71,0.857,direct,2026-05-13T09:49:19Z
798,1127,44,0.861,hashtag,2026-05-13T09:49:19Z
799,1128,5,0.956,visual,2026-05-13T09:49:19Z
800,1130,44,0.712,direct,2026-05-13T09:49:19Z
801,1132,13,0.931,hashtag,2026-05-13T09:49:19Z
802,1133,55,0.87,visual,2026-05-13T09:49:19Z
803,1134,37,0.872,inferred,2026-05-13T09:49:19Z
804,1135,7,0.828,direct,2026-05-13T09:49:19Z
805,1136,50,0.795,semantic,2026-05-13T09:49:19Z
806,1137,79,0.792,hashtag,2026-05-13T09:49:19Z
807,1138,6,0.908,visual,2026-05-13T09:49:19Z
808,1139,2,0.902,inferred,2026-05-13T09:49:19Z
809,1140,54,0.812,direct,2026-05-13T09:49:19Z
810,1141,48,0.854,semantic,2026-05-13T09:49:19Z
811,1142,59,0.85,hashtag,2026-05-13T09:49:19Z
812,1143,5,0.91,visual,2026-05-13T09:49:19Z
813,1144,76,0.9,inferred,2026-05-13T09:49:19Z
814,1145,70,0.979,direct,2026-05-13T09:49:19Z
815,1146,59,0.803,semantic,2026-05-13T09:49:19Z
816,1147,45,0.754,hashtag,2026-05-13T09:49:19Z
817,1148,8,0.943,visual,2026-05-13T09:49:19Z
818,1150,49,0.701,direct,2026-05-13T09:49:19Z
819,1151,2,1,semantic,2026-05-13T09:49:19Z
820,1152,15,0.815,hashtag,2026-05-13T09:49:19Z
821,1155,17,0.893,direct,2026-05-13T09:49:19Z
822,1156,23,0.753,semantic,2026-05-13T09:49:19Z
823,1157,4,0.893,hashtag,2026-05-13T09:49:19Z
824,1158,65,0.866,visual,2026-05-13T09:49:19Z
825,1159,40,0.744,inferred,2026-05-13T09:49:19Z
826,1161,5,0.804,semantic,2026-05-13T09:49:19Z
827,1162,28,0.83,hashtag,2026-05-13T09:49:19Z
828,1163,21,0.898,visual,2026-05-13T09:49:19Z
829,1164,23,0.758,inferred,2026-05-13T09:49:19Z
830,1166,1,0.912,semantic,2026-05-13T09:49:19Z
831,1168,34,0.766,visual,2026-05-13T09:49:19Z
832,1170,73,0.909,direct,2026-05-13T09:49:19Z
833,1171,9,0.797,semantic,2026-05-13T09:49:19Z
834,1172,42,0.832,hashtag,2026-05-13T09:49:19Z
835,1173,24,0.849,visual,2026-05-13T09:49:19Z
836,1174,54,0.81,inferred,2026-05-13T09:49:19Z
837,1179,60,0.801,inferred,2026-05-13T09:49:19Z
838,1180,67,0.796,direct,2026-05-13T09:49:19Z
839,1181,68,0.944,semantic,2026-05-13T09:49:19Z
840,1182,61,0.782,hashtag,2026-05-13T09:49:19Z
841,1183,6,0.924,visual,2026-05-13T09:49:19Z
842,1184,26,0.863,inferred,2026-05-13T09:49:19Z
843,1185,2,0.839,direct,2026-05-13T09:49:19Z
844,1187,74,0.732,hashtag,2026-05-13T09:49:19Z
845,1188,7,0.846,visual,2026-05-13T09:49:19Z
846,1189,41,0.906,inferred,2026-05-13T09:49:19Z
847,1190,67,0.803,direct,2026-05-13T09:49:19Z
848,1191,76,0.927,semantic,2026-05-13T09:49:19Z
849,1192,78,0.914,hashtag,2026-05-13T09:49:19Z
850,1193,25,0.933,visual,2026-05-13T09:49:19Z
851,1194,52,0.893,inferred,2026-05-13T09:49:19Z
852,1196,31,0.703,semantic,2026-05-13T09:49:19Z
853,1199,61,0.864,inferred,2026-05-13T09:49:19Z
854,1201,27,0.905,semantic,2026-05-13T09:49:19Z
855,1202,54,0.754,hashtag,2026-05-13T09:49:19Z
856,1204,46,0.988,inferred,2026-05-13T09:49:19Z
857,1205,63,0.996,direct,2026-05-13T09:49:19Z
858,1206,49,0.988,semantic,2026-05-13T09:49:19Z
859,1207,55,0.791,hashtag,2026-05-13T09:49:19Z
860,1208,13,0.792,visual,2026-05-13T09:49:19Z
861,1209,7,0.977,inferred,2026-05-13T09:49:19Z
862,1211,18,0.977,semantic,2026-05-13T09:49:19Z
863,1212,28,0.979,hashtag,2026-05-13T09:49:19Z
864,1213,19,0.937,visual,2026-05-13T09:49:19Z
865,1214,77,0.835,inferred,2026-05-13T09:49:19Z
866,1215,57,0.805,direct,2026-05-13T09:49:19Z
867,1216,48,0.901,semantic,2026-05-13T09:49:19Z
868,1217,74,0.943,hashtag,2026-05-13T09:49:19Z
869,1219,40,0.986,inferred,2026-05-13T09:49:19Z
870,1220,30,0.939,direct,2026-05-13T09:49:19Z
871,1221,73,0.791,semantic,2026-05-13T09:49:19Z
872,1222,49,0.731,hashtag,2026-05-13T09:49:19Z
873,1226,25,0.722,semantic,2026-05-13T09:49:19Z
874,1227,16,0.774,hashtag,2026-05-13T09:49:19Z
875,1229,25,0.793,inferred,2026-05-13T09:49:19Z
876,1230,77,0.702,direct,2026-05-13T09:49:19Z
877,1231,42,0.753,semantic,2026-05-13T09:49:19Z
878,1233,57,0.814,visual,2026-05-13T09:49:19Z
879,1235,47,0.999,direct,2026-05-13T09:49:19Z
880,1236,20,0.866,semantic,2026-05-13T09:49:19Z
881,1238,63,0.921,visual,2026-05-13T09:49:19Z
882,1239,72,0.875,inferred,2026-05-13T09:49:19Z
883,1240,24,0.89,direct,2026-05-13T09:49:19Z
884,1241,76,0.778,semantic,2026-05-13T09:49:19Z
885,1242,71,0.794,hashtag,2026-05-13T09:49:19Z
886,1243,13,0.855,visual,2026-05-13T09:49:19Z
887,1245,15,0.807,direct,2026-05-13T09:49:19Z
888,1247,44,0.877,hashtag,2026-05-13T09:49:19Z
889,1248,17,0.796,visual,2026-05-13T09:49:19Z
890,1249,38,0.813,inferred,2026-05-13T09:49:19Z
891,1250,63,0.901,direct,2026-05-13T09:49:19Z
892,1252,7,0.927,hashtag,2026-05-13T09:49:19Z
893,1255,2,0.951,direct,2026-05-13T09:49:19Z
894,1256,31,0.845,semantic,2026-05-13T09:49:19Z
895,1257,28,0.852,hashtag,2026-05-13T09:49:19Z
896,1260,60,0.721,direct,2026-05-13T09:49:19Z
897,1261,3,0.759,semantic,2026-05-13T09:49:19Z
898,1262,56,0.836,hashtag,2026-05-13T09:49:19Z
899,1263,46,0.748,visual,2026-05-13T09:49:19Z
900,1264,17,0.881,inferred,2026-05-13T09:49:19Z
901,1265,29,0.804,direct,2026-05-13T09:49:19Z
902,1266,8,0.915,semantic,2026-05-13T09:49:19Z
903,1267,68,0.788,hashtag,2026-05-13T09:49:19Z
904,1268,7,0.912,visual,2026-05-13T09:49:19Z
905,1269,77,0.771,inferred,2026-05-13T09:49:19Z
906,1270,2,0.992,direct,2026-05-13T09:49:19Z
907,1271,48,0.714,semantic,2026-05-13T09:49:19Z
908,1272,47,0.991,hashtag,2026-05-13T09:49:19Z
909,1273,59,0.796,visual,2026-05-13T09:49:19Z
910,1274,24,0.941,inferred,2026-05-13T09:49:19Z
911,1275,41,0.909,direct,2026-05-13T09:49:19Z
912,1276,6,0.831,semantic,2026-05-13T09:49:19Z
913,1277,66,0.733,hashtag,2026-05-13T09:49:19Z
914,1278,78,0.771,visual,2026-05-13T09:49:19Z
915,1280,49,0.973,direct,2026-05-13T09:49:19Z
916,1283,6,0.768,visual,2026-05-13T09:49:19Z
917,1286,55,0.906,semantic,2026-05-13T09:49:19Z
918,1287,30,0.962,hashtag,2026-05-13T09:49:19Z
919,1288,37,0.983,visual,2026-05-13T09:49:19Z
920,1289,61,0.948,inferred,2026-05-13T09:49:19Z
921,1290,65,0.977,direct,2026-05-13T09:49:19Z
922,1291,51,0.775,semantic,2026-05-13T09:49:19Z
923,1292,69,0.834,hashtag,2026-05-13T09:49:19Z
924,1293,26,0.77,visual,2026-05-13T09:49:19Z
925,1294,56,0.762,inferred,2026-05-13T09:49:19Z
926,1295,23,0.749,direct,2026-05-13T09:49:19Z
927,1298,71,0.888,visual,2026-05-13T09:49:19Z
928,1299,42,0.844,inferred,2026-05-13T09:49:19Z
929,1300,78,0.861,direct,2026-05-13T09:49:19Z
930,1301,79,0.761,semantic,2026-05-13T09:49:19Z
931,1304,22,0.964,inferred,2026-05-13T09:49:19Z
932,1307,50,0.729,hashtag,2026-05-13T09:49:19Z
933,1308,79,0.808,visual,2026-05-13T09:49:19Z
934,1309,18,0.855,inferred,2026-05-13T09:49:19Z
935,1311,42,0.826,semantic,2026-05-13T09:49:19Z
936,1312,41,0.718,hashtag,2026-05-13T09:49:19Z
937,1313,62,0.959,visual,2026-05-13T09:49:19Z
938,1314,31,0.936,inferred,2026-05-13T09:49:19Z
939,1315,36,0.893,direct,2026-05-13T09:49:19Z
940,1316,56,0.874,semantic,2026-05-13T09:49:19Z
941,1318,67,0.82,visual,2026-05-13T09:49:19Z
942,1322,55,0.772,hashtag,2026-05-13T09:49:19Z
943,1323,35,0.934,visual,2026-05-13T09:49:19Z
944,1326,6,0.771,semantic,2026-05-13T09:49:19Z
945,1328,41,0.835,visual,2026-05-13T09:49:19Z
946,1329,43,0.947,inferred,2026-05-13T09:49:19Z
947,1330,32,0.955,direct,2026-05-13T09:49:19Z
948,1334,32,0.733,inferred,2026-05-13T09:49:19Z
949,1335,34,0.868,direct,2026-05-13T09:49:19Z
950,1336,52,0.839,semantic,2026-05-13T09:49:19Z
951,1337,72,0.826,hashtag,2026-05-13T09:49:19Z
952,1338,47,0.96,visual,2026-05-13T09:49:19Z
953,1340,23,0.93,direct,2026-05-13T09:49:19Z
954,1341,42,0.853,semantic,2026-05-13T09:49:19Z
955,1342,52,0.758,hashtag,2026-05-13T09:49:19Z
956,1343,4,0.908,visual,2026-05-13T09:49:19Z
957,1344,59,0.805,inferred,2026-05-13T09:49:19Z
958,1345,27,0.853,direct,2026-05-13T09:49:19Z
959,1347,2,0.96,hashtag,2026-05-13T09:49:19Z
960,1350,1,0.988,direct,2026-05-13T09:49:19Z
