connection_id,from_influencer,to_influencer,connection_type,strength,interaction_count,first_seen,last_interaction
872,23,424,inspired_by,0.755,167,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
873,52,306,follows,0.787,156,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
874,419,272,collaborates,0.336,116,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
875,66,378,mentioned,0.517,137,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
876,221,308,reshared,0.158,113,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
879,376,52,inspired_by,0.349,79,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
880,178,464,follows,0.27,88,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
881,342,113,collaborates,0.925,87,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
884,81,463,tagged,0.499,74,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
886,231,32,inspired_by,0.949,173,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
887,358,21,follows,0.26,43,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
889,490,187,mentioned,0.209,83,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
890,33,350,reshared,0.523,96,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
891,32,113,tagged,0.63,91,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
892,270,383,duet,0.532,74,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
893,487,214,inspired_by,0.759,166,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
894,5,65,follows,0.377,85,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
895,133,47,collaborates,0.684,93,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
896,438,328,mentioned,0.759,80,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
897,309,228,reshared,0.567,47,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
898,321,449,tagged,0.865,134,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
899,57,367,duet,0.814,4,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
900,414,208,inspired_by,0.315,143,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
901,234,447,follows,0.14,101,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
902,287,161,collaborates,0.325,54,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
903,233,379,mentioned,0.893,191,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
905,341,53,tagged,0.719,41,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
906,340,163,duet,0.135,21,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
907,89,258,inspired_by,0.864,170,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
908,273,269,follows,0.227,149,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
909,2,341,collaborates,0.973,95,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
910,488,483,mentioned,0.699,21,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
912,58,358,tagged,0.425,161,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
913,419,236,duet,0.298,107,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
914,371,137,inspired_by,0.84,131,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
915,214,439,follows,0.421,28,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
916,429,192,collaborates,0.11,96,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
917,228,419,mentioned,0.491,74,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
918,92,268,reshared,0.816,185,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
921,3,34,inspired_by,0.448,62,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
922,405,474,follows,0.459,88,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
923,289,161,collaborates,0.653,173,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
924,184,332,mentioned,0.623,140,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
925,125,307,reshared,0.463,61,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
926,135,77,tagged,0.763,72,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
927,176,224,duet,0.41,162,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
928,333,362,inspired_by,0.718,88,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
929,473,366,follows,0.503,139,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
930,174,202,collaborates,0.924,11,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
931,89,24,mentioned,0.314,112,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
932,109,185,reshared,0.664,152,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
934,274,320,duet,0.454,73,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
935,257,359,inspired_by,0.21,100,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
936,344,43,follows,0.89,110,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
937,36,31,collaborates,0.607,145,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
939,331,315,reshared,0.874,99,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
940,262,179,tagged,0.209,172,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
941,45,223,duet,0.231,47,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
942,190,40,inspired_by,0.823,97,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
943,234,280,follows,0.279,11,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
945,55,394,mentioned,0.357,61,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
946,429,186,reshared,0.274,36,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
947,137,477,tagged,0.844,18,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
948,7,253,duet,0.302,123,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
949,91,132,inspired_by,0.762,17,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
950,82,335,follows,0.132,109,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
951,311,375,collaborates,0.803,116,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
952,143,174,mentioned,0.716,157,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
953,218,72,reshared,0.819,81,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
954,364,155,tagged,0.134,74,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
955,209,478,duet,0.391,80,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
956,293,14,inspired_by,0.19,132,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
957,412,459,follows,0.225,132,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
958,234,314,collaborates,0.818,148,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
959,277,33,mentioned,0.898,33,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
960,359,431,reshared,0.965,144,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
961,58,308,tagged,0.546,150,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
962,408,130,duet,0.986,122,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
963,118,30,inspired_by,0.536,152,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
964,349,67,follows,0.285,94,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
965,342,452,collaborates,0.318,153,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
966,487,237,mentioned,0.575,2,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
967,105,337,reshared,0.612,94,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
968,95,491,tagged,0.182,108,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
969,294,403,duet,0.238,85,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
970,143,42,inspired_by,0.342,16,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
971,488,307,follows,0.48,37,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
972,381,2,collaborates,0.291,52,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
973,485,63,mentioned,0.936,144,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
974,177,240,reshared,0.756,66,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
975,153,32,tagged,0.301,5,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
976,129,38,duet,0.236,167,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
977,432,313,inspired_by,0.267,1,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
978,109,234,follows,0.592,138,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
979,267,327,collaborates,0.955,153,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
980,239,364,mentioned,0.341,40,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
982,239,403,tagged,0.884,181,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
983,434,185,duet,0.502,110,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
984,79,206,inspired_by,0.922,174,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
986,236,373,collaborates,0.955,106,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
987,390,432,mentioned,0.537,169,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
988,113,490,reshared,0.576,25,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
989,276,204,tagged,0.618,149,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
990,441,11,duet,0.77,152,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
991,7,311,inspired_by,0.598,76,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
992,440,226,follows,0.606,160,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
993,134,68,collaborates,0.784,193,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
995,185,332,reshared,0.459,143,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
997,389,12,duet,0.37,12,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
998,217,324,inspired_by,0.67,55,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
999,119,364,follows,0.439,75,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1000,108,252,collaborates,0.4,13,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1001,8,121,mentioned,0.83,145,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1002,106,127,reshared,0.758,187,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1003,45,479,tagged,0.517,142,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1004,207,383,duet,0.284,161,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1005,322,420,inspired_by,0.494,67,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1007,431,67,collaborates,0.404,143,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1008,359,31,mentioned,0.704,78,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1009,453,104,reshared,0.498,7,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1010,323,376,tagged,0.442,176,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1011,490,375,duet,0.793,172,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1012,215,412,inspired_by,0.171,179,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1014,349,202,collaborates,0.62,178,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1015,188,74,mentioned,0.501,189,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1017,91,445,tagged,0.77,16,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1018,267,288,duet,0.716,130,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1019,304,103,inspired_by,0.277,111,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1020,17,77,follows,0.468,94,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1021,467,23,collaborates,0.149,88,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1022,233,122,mentioned,0.355,61,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1023,177,436,reshared,0.979,195,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1024,83,349,tagged,0.902,37,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1025,329,253,duet,0.945,195,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1026,209,375,inspired_by,0.594,42,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1027,11,444,follows,0.901,148,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1028,279,485,collaborates,0.425,67,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1030,320,301,reshared,0.381,109,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1031,390,355,tagged,0.15,142,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1032,145,283,duet,0.851,57,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1033,355,67,inspired_by,0.58,92,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1034,452,471,follows,0.712,194,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1035,467,464,collaborates,0.265,9,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1036,116,317,mentioned,0.671,111,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1037,191,178,reshared,0.793,163,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1038,158,101,tagged,0.755,92,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1039,116,489,duet,0.721,143,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1040,167,189,inspired_by,0.547,149,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1041,20,208,follows,0.281,98,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1042,464,20,collaborates,0.374,29,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1043,219,280,mentioned,0.85,177,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1044,126,465,reshared,0.19,36,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1045,41,406,tagged,0.576,123,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1046,383,277,duet,0.772,191,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1047,64,110,inspired_by,0.259,52,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1048,168,87,follows,0.745,197,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1049,181,189,collaborates,0.575,36,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1050,336,462,mentioned,0.73,166,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1052,74,407,tagged,0.677,64,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1053,403,108,duet,0.4,24,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1054,465,120,inspired_by,0.731,34,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1055,318,186,follows,0.772,57,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1056,107,11,collaborates,0.221,162,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1057,468,178,mentioned,0.158,187,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1058,435,394,reshared,0.111,3,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1059,211,114,tagged,0.272,186,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1060,192,191,duet,0.348,189,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1061,218,251,inspired_by,0.44,58,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1062,79,8,collaborates,0.786,55,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1063,229,443,mentioned,0.965,167,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1064,317,434,reshared,0.97,153,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1065,254,18,tagged,0.666,130,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1066,164,123,duet,0.505,105,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1067,24,166,inspired_by,0.668,195,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1068,59,44,follows,0.899,25,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1069,281,313,collaborates,0.496,59,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1070,406,352,mentioned,0.673,106,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1071,413,416,reshared,0.672,131,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1072,441,195,tagged,0.999,141,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1075,306,25,follows,0.455,56,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1076,51,320,collaborates,0.459,8,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1079,434,131,tagged,0.378,46,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1080,317,221,duet,0.307,4,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1081,175,330,inspired_by,0.625,64,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1082,482,453,follows,0.595,39,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1083,338,410,collaborates,0.614,186,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1084,180,18,mentioned,0.609,76,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1085,123,376,reshared,0.213,99,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1086,491,145,tagged,0.156,170,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1087,140,172,duet,0.853,168,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1088,168,130,inspired_by,0.497,195,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1089,355,481,follows,0.635,17,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1090,281,466,collaborates,0.308,45,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1091,117,344,mentioned,0.46,192,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1092,314,423,reshared,0.761,27,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1093,15,214,tagged,0.752,129,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1094,366,144,duet,0.879,128,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1095,11,207,inspired_by,0.244,65,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1096,91,487,follows,0.256,82,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1098,484,391,mentioned,0.642,97,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1099,229,258,reshared,0.513,127,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1100,77,392,tagged,0.984,63,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1101,385,276,duet,0.538,18,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1102,274,151,inspired_by,0.657,148,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1105,426,204,mentioned,0.909,124,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1106,323,166,reshared,0.655,99,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1107,471,91,tagged,0.353,180,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1108,45,416,duet,0.959,161,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1109,482,318,inspired_by,0.468,148,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1110,147,389,follows,0.236,42,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1111,453,208,collaborates,0.722,184,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1113,462,177,reshared,0.334,162,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1114,66,295,tagged,0.829,148,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1115,366,378,duet,0.987,129,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1116,76,282,inspired_by,0.592,76,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1119,412,290,mentioned,0.592,171,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1120,281,75,reshared,0.845,179,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1121,267,266,tagged,0.742,45,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1122,220,376,duet,0.592,145,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1123,204,194,inspired_by,0.448,91,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1124,180,343,follows,0.63,65,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1125,119,92,collaborates,0.247,79,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1126,10,390,mentioned,0.208,155,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1128,369,313,tagged,0.677,58,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1129,152,344,duet,0.883,120,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1130,166,46,inspired_by,0.194,163,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1131,105,434,follows,0.722,112,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1132,237,417,collaborates,0.2,16,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1133,382,349,mentioned,0.327,118,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1134,464,465,reshared,0.71,98,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1135,172,189,tagged,0.936,40,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1137,47,126,inspired_by,0.147,140,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1138,389,341,follows,0.226,91,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1139,35,420,collaborates,0.96,100,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1140,316,113,mentioned,0.872,145,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1141,254,453,reshared,0.367,139,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1142,287,157,tagged,0.801,131,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1143,41,393,duet,0.817,148,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1144,138,58,inspired_by,0.588,62,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1145,69,365,follows,0.337,55,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1146,266,124,collaborates,0.58,169,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1147,277,102,mentioned,0.182,117,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1148,87,263,reshared,0.296,173,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1149,151,111,tagged,0.902,197,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1151,28,417,inspired_by,0.498,15,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1153,294,108,collaborates,0.796,37,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1154,237,193,mentioned,0.616,16,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1155,64,191,reshared,0.353,152,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1156,420,490,tagged,0.571,78,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1157,13,338,duet,0.752,157,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1158,447,455,inspired_by,0.537,39,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1159,291,347,follows,0.41,70,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1160,459,145,collaborates,0.152,32,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1161,210,425,mentioned,0.792,131,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1162,456,389,reshared,0.951,87,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1163,301,85,tagged,0.772,72,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1164,388,445,duet,0.611,16,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1165,264,83,inspired_by,0.872,144,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1167,454,59,collaborates,0.58,83,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1168,337,310,mentioned,0.316,111,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1169,124,25,reshared,0.477,156,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1170,387,231,tagged,0.842,127,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1171,423,232,duet,0.231,140,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1172,409,27,inspired_by,0.347,26,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1174,266,227,collaborates,0.414,70,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1175,483,149,mentioned,0.166,122,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1176,208,92,reshared,0.992,173,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1177,110,81,tagged,0.226,115,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1178,184,193,duet,0.745,79,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1179,314,2,inspired_by,0.477,88,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1180,148,334,follows,0.385,159,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1182,46,290,mentioned,0.916,47,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1183,174,242,reshared,0.454,42,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1184,322,401,tagged,0.552,17,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1185,313,141,duet,0.348,41,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1186,219,488,inspired_by,0.571,102,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1187,101,241,follows,0.983,168,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1188,70,328,collaborates,0.233,61,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1189,445,15,mentioned,0.856,103,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1190,381,441,reshared,0.19,115,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1191,323,262,tagged,0.809,6,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1192,103,108,duet,0.531,55,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1193,142,342,inspired_by,0.681,149,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1194,330,413,follows,0.377,105,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1195,46,461,collaborates,0.161,47,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1196,126,27,mentioned,0.585,52,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1197,257,115,reshared,0.754,86,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1199,402,32,duet,0.311,131,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1200,104,2,inspired_by,0.807,99,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1201,91,308,follows,0.627,162,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1203,476,446,mentioned,0.775,7,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1204,468,314,reshared,0.852,36,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1205,377,253,tagged,0.512,184,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1206,404,68,duet,0.61,22,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1207,373,432,inspired_by,0.459,176,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1208,414,46,follows,0.117,56,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
1209,278,322,collaborates,0.142,152,2026-05-13T10:00:44Z,2026-05-13T10:00:44Z
